seed_name,unprescaled,prescale,prescaled,d_prescaled,unique,d_unique,proportional,weight
L1_DoubleLooseIsoEG24er2p1,0.155,1,0.155,0.066,0.000,0.000,0.004,1.367
L1_TripleEG_14_10_8,18.879,0,0.000,0.000,0.000,0.000,0.000,2.632
L1_TripleEG_18_17_8,1.419,1,1.419,0.201,0.555,0.125,0.696,2.176
L1_SingleTau20,21466.542,0,0.000,0.000,0.000,0.000,0.000,2.152
L1_SingleTau80er2p1,9.474,0,0.000,0.000,0.000,0.000,0.000,1.398
L1_SingleTau100er2p1,4.416,0,0.000,0.000,0.000,0.000,0.000,1.403
L1_SingleTau120er2p1,2.518,1,2.518,0.267,0.000,0.000,0.211,1.410
L1_SingleTau130er2p1,1.806,1,1.806,0.226,0.000,0.000,0.111,1.416
L1_SingleTau140er2p1,1.377,1,1.377,0.198,0.000,0.000,0.055,1.429
L1_DoubleTau50er2p1,7.908,0,0.000,0.000,0.000,0.000,0.000,1.395
L1_DoubleTau70er2p1,2.483,1,2.483,0.265,0.039,0.033,0.298,1.390
L1_DoubleIsoTau28er2p1,15.367,0,0.000,0.000,0.000,0.000,0.000,1.404
L1_DoubleIsoTau30er2p1,13.303,0,0.000,0.000,0.000,0.000,0.000,1.397
L1_DoubleIsoTau32er2p1,10.796,1,10.796,0.553,0.355,0.100,2.065,1.390
L1_DoubleIsoTau33er2p1,10.159,1,10.159,0.537,0.000,0.000,1.634,1.389
L1_DoubleIsoTau34er2p1,9.288,1,9.288,0.513,0.000,0.000,1.326,1.388
L1_DoubleIsoTau35er2p1,8.853,1,8.853,0.501,0.000,0.000,1.201,1.388
L1_DoubleIsoTau36er2p1,8.261,1,8.261,0.484,0.000,0.000,1.065,1.388
L1_DoubleIsoTau38er2p1,7.393,1,7.393,0.458,0.000,0.000,0.907,1.387
L1_SingleJet16,25735.065,0,0.000,0.000,0.000,0.000,0.000,1.168
L1_SingleJet20,23432.323,0,0.000,0.000,0.000,0.000,0.000,1.325
L1_SingleJet35,9239.526,123000,0.059,0.041,0.059,0.041,0.059,2.090
L1_SingleJet60,782.464,10400,0.056,0.040,0.056,0.040,0.056,1.983
L1_SingleJet90,92.446,1200,0.047,0.036,0.047,0.036,0.047,1.644
L1_SingleJet120,22.334,300,0.045,0.036,0.045,0.036,0.045,1.579
L1_SingleJet140,10.744,0,0.000,0.000,0.000,0.000,0.000,1.560
L1_SingleJet150,8.074,0,0.000,0.000,0.000,0.000,0.000,1.556
L1_SingleJet160,6.125,0,0.000,0.000,0.000,0.000,0.000,1.543
L1_SingleJet170,4.761,1,4.761,0.367,0.175,0.070,0.747,1.541
L1_SingleJet180,3.656,1,3.656,0.322,0.000,0.000,0.387,1.535
L1_SingleJet200,2.043,1,2.043,0.241,0.000,0.000,0.121,1.533
L1_SingleJet35_FWD,4673.657,62000,0.000,0.000,0.000,0.000,0.000,4.869
L1_SingleJet60_FWD,233.857,3100,0.000,0.000,0.000,0.000,0.000,3.924
L1_SingleJet90_FWD,13.677,180,0.067,0.044,0.067,0.044,0.067,2.377
L1_SingleJet120_FWD,2.122,30,0.061,0.041,0.061,0.041,0.061,2.139
L1_SingleJet35_HFp,426.003,0,0.000,0.000,0.000,0.000,0.000,2.618
L1_SingleJet35_HFm,302.512,0,0.000,0.000,0.000,0.000,0.000,2.606
L1_SingleJet60_HFp,28.418,0,0.000,0.000,0.000,0.000,0.000,2.025
L1_SingleJet60_HFm,20.750,0,0.000,0.000,0.000,0.000,0.000,2.028
L1_DoubleJet40er3p0,1551.211,21000,0.000,0.000,0.000,0.000,0.000,3.789
L1_DoubleJet50er3p0,376.903,0,0.000,0.000,0.000,0.000,0.000,2.747
L1_DoubleJet60er3p0,123.469,0,0.000,0.000,0.000,0.000,0.000,1.978
L1_DoubleJet80er3p0,27.711,0,0.000,0.000,0.000,0.000,0.000,1.582
L1_DoubleJet100er3p0,10.913,150,0.044,0.035,0.000,0.000,0.009,1.546
L1_DoubleJet112er3p0,6.639,90,0.043,0.035,0.000,0.000,0.005,1.531
L1_DoubleJet120er3p0,4.641,1,4.641,0.363,0.564,0.126,1.132,1.530
L1_TripleJet_84_68_48_VBF,18.386,0,0.000,0.000,0.000,0.000,0.000,2.169
L1_TripleJet_88_72_56_VBF,9.728,0,0.000,0.000,0.000,0.000,0.000,2.007
L1_TripleJet_92_76_64_VBF,5.618,0,0.000,0.000,0.000,0.000,0.000,1.869
L1_QuadJet40er3p0,205.080,0,0.000,0.000,0.000,0.000,0.000,13.129
L1_QuadJet50er3p0,19.432,0,0.000,0.000,0.000,0.000,0.000,7.292
L1_QuadJet60er3p0,1.864,1,1.864,0.230,0.169,0.069,0.384,2.989
L1_HTT120er,572.630,7600,0.000,0.000,0.000,0.000,0.000,2.805
L1_HTT160er,206.451,2700,0.000,0.000,0.000,0.000,0.000,2.702
L1_HTT200er,80.925,1100,0.072,0.045,0.000,0.000,0.045,2.535
L1_HTT220er,53.410,0,0.000,0.000,0.000,0.000,0.000,2.428
L1_HTT240er,36.427,0,0.000,0.000,0.000,0.000,0.000,2.340
L1_HTT255er,26.512,350,0.064,0.043,0.000,0.000,0.025,2.270
L1_HTT270er,20.155,0,0.000,0.000,0.000,0.000,0.000,2.215
L1_HTT280er,16.656,0,0.000,0.000,0.000,0.000,0.000,2.184
L1_HTT300er,12.188,1,12.188,0.588,0.296,0.092,2.297,2.087
L1_HTT320er,9.712,1,9.712,0.525,0.000,0.000,1.380,2.039
L1_HTT340er,7.489,1,7.489,0.461,0.000,0.000,0.891,1.986
L1_HTT380er,4.780,1,4.780,0.368,0.000,0.000,0.449,1.916
L1_HTT400er,3.627,1,3.627,0.321,0.000,0.000,0.295,1.854
L1_HTT450er,2.417,1,2.417,0.262,0.000,0.000,0.147,1.776
L1_HTT500er,1.591,1,1.591,0.212,0.000,0.000,0.072,1.754
L1_ETM30,8707.910,0,0.000,0.000,0.000,0.000,0.000,1.614
L1_ETM40,3928.618,0,0.000,0.000,0.000,0.000,0.000,2.166
L1_ETM50,1592.215,0,0.000,0.000,0.000,0.000,0.000,2.976
L1_ETM60,613.569,0,0.000,0.000,0.000,0.000,0.000,4.087
L1_ETM70,196.215,0,0.000,0.000,0.000,0.000,0.000,4.630
L1_ETM75,108.523,0,0.000,0.000,0.000,0.000,0.000,4.640
L1_ETM80,61.085,0,0.000,0.000,0.000,0.000,0.000,4.498
L1_ETM85,33.613,0,0.000,0.000,0.000,0.000,0.000,4.190
L1_ETM90,19.709,0,0.000,0.000,0.000,0.000,0.000,3.820
L1_ETM95,12.507,0,0.000,0.000,0.000,0.000,0.000,3.394
L1_ETM100,7.591,0,0.000,0.000,0.000,0.000,0.000,3.043
L1_ETM105,5.071,1,5.071,0.379,0.077,0.047,0.808,2.710
L1_ETM110,3.369,1,3.369,0.309,0.000,0.000,0.318,2.425
L1_ETM115,2.517,1,2.517,0.267,0.000,0.000,0.198,2.220
L1_ETM120,1.761,1,1.761,0.223,0.000,0.000,0.103,2.070
L1_ETM150,0.657,1,0.657,0.136,0.000,0.000,0.016,1.656
L1_ETMHF70,304.648,0,0.000,0.000,0.000,0.000,0.000,4.604
L1_ETMHF80,96.460,0,0.000,0.000,0.000,0.000,0.000,4.779
L1_ETMHF90,33.424,0,0.000,0.000,0.000,0.000,0.000,4.319
L1_ETMHF100,11.979,0,0.000,0.000,0.000,0.000,0.000,3.492
L1_ETMHF110,4.577,1,4.577,0.360,0.839,0.154,1.692,2.691
L1_ETMHF120,2.381,1,2.381,0.260,0.000,0.000,0.529,2.154
L1_ETMHF150,0.841,1,0.841,0.154,0.000,0.000,0.059,1.648
L1_SingleMuOpen_NotBptxOR,0.000,35,0.000,0.000,0.000,0.000,0.000,1.476
L1_SingleMuOpen_NotBptxOR_3BX,0.000,1,0.000,0.000,0.000,0.000,0.000,1.500
L1_SingleJet20er3p0_NotBptxOR,0.000,1000,0.000,0.000,0.000,0.000,0.000,1.400
L1_SingleJet20er3p0_NotBptxOR_3BX,0.000,0,0.000,0.000,0.000,0.000,0.000,1.385
L1_SingleJet43er3p0_NotBptxOR_3BX,0.000,1,0.000,0.000,0.000,0.000,0.000,1.377
L1_SingleJet46er3p0_NotBptxOR_3BX,0.000,1,0.000,0.000,0.000,0.000,0.000,1.384
L1_LooseIsoEG24er2p1_Jet26er3p0_dR_Min0p3,15.537,0,0.000,0.000,0.000,0.000,0.000,1.641
L1_LooseIsoEG26er2p1_Jet34er3p0_dR_Min0p3,10.273,0,0.000,0.000,0.000,0.000,0.000,1.670
L1_LooseIsoEG28er2p1_Jet34er3p0_dR_Min0p3,8.589,1,8.589,0.493,0.286,0.090,1.110,1.683
L1_LooseIsoEG30er2p1_Jet34er3p0_dR_Min0p3,7.938,1,7.938,0.474,0.000,0.000,0.746,1.667
L1_LooseIsoEG24er2p1_HTT100er,10.321,0,0.000,0.000,0.000,0.000,0.000,1.604
L1_LooseIsoEG26er2p1_HTT100er,8.917,1,8.917,0.503,0.495,0.119,1.242,1.589
L1_LooseIsoEG28er2p1_HTT100er,8.011,1,8.011,0.477,0.000,0.000,0.636,1.579
L1_LooseIsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,11.876,0,0.000,0.000,0.000,0.000,0.000,2.171
L1_Mu18_HTT100er,2.646,0,0.000,0.000,0.000,0.000,0.000,1.866
L1_Mu18_Jet24er3p0,12.370,0,0.000,0.000,0.000,0.000,0.000,1.796
L1_Mu20_EG17,0.444,1,0.444,0.112,0.000,0.000,0.062,1.565
L1_Mu23_EG10,1.126,1,1.126,0.179,0.000,0.000,0.178,1.726
L1_Mu23_LooseIsoEG10,0.631,1,0.631,0.134,0.000,0.000,0.081,1.591
L1_Mu5_EG23,2.373,0,0.000,0.000,0.000,0.000,0.000,1.674
L1_Mu5_LooseIsoEG20,1.367,1,1.367,0.197,0.000,0.000,0.347,1.462
L1_Mu7_EG23,1.369,1,1.369,0.197,0.411,0.108,0.559,1.610
L1_Mu7_LooseIsoEG20,0.894,1,0.894,0.159,0.000,0.000,0.146,1.433
L1_Mu7_LooseIsoEG23,0.608,1,0.608,0.131,0.000,0.000,0.055,1.430
L1_HTT250er_QuadJet_70_55_40_35_er2p5,12.731,0,0.000,0.000,0.000,0.000,0.000,2.611
L1_HTT280er_QuadJet_70_55_40_35_er2p5,8.942,0,0.000,0.000,0.000,0.000,0.000,2.544
L1_HTT300er_QuadJet_70_55_40_35_er2p5,7.268,1,7.268,0.454,0.000,0.000,1.359,2.514
L1_DoubleJet100er2p3_dEta_Max1p6,5.578,0,0.000,0.000,0.000,0.000,0.000,1.416
L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,3.037,0,0.000,0.000,0.000,0.000,0.000,1.648
L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1.440,1,1.440,0.202,0.611,0.132,0.785,1.539
L1_IsoTau40er_ETM80,5.972,0,0.000,0.000,0.000,0.000,0.000,1.755
L1_IsoTau40er_ETM85,4.852,0,0.000,0.000,0.000,0.000,0.000,1.747
L1_IsoTau40er_ETM90,3.702,0,0.000,0.000,0.000,0.000,0.000,1.741
L1_IsoTau40er_ETM95,2.990,0,0.000,0.000,0.000,0.000,0.000,1.729
L1_IsoTau40er_ETM100,2.435,1,2.435,0.263,0.000,0.000,0.364,1.718
L1_IsoTau40er_ETM105,1.970,1,1.970,0.236,0.000,0.000,0.159,1.695
L1_IsoTau40er_ETM110,1.616,1,1.616,0.214,0.000,0.000,0.084,1.677
L1_IsoTau40er_ETM115,1.463,1,1.463,0.204,0.000,0.000,0.074,1.665
L1_IsoTau40er_ETM120,1.268,1,1.268,0.190,0.000,0.000,0.063,1.657
L1_IsoTau40er_ETMHF80,4.355,0,0.000,0.000,0.000,0.000,0.000,1.945
L1_IsoTau40er_ETMHF90,2.653,0,0.000,0.000,0.000,0.000,0.000,1.910
L1_IsoTau40er_ETMHF100,1.918,1,1.918,0.233,0.156,0.066,0.270,1.829
L1_IsoTau40er_ETMHF110,1.187,1,1.187,0.183,0.000,0.000,0.053,1.745
L1_IsoTau40er_ETMHF120,1.004,1,1.004,0.169,0.000,0.000,0.041,1.687
L1_Mu22er2p1_IsoTau40er2p1,0.511,1,0.511,0.120,0.000,0.000,0.026,1.386
L1_QuadJet36er3p0_IsoTau52er2p1,9.394,125,0.000,0.000,0.000,0.000,0.000,2.808
L1_ETM80_Jet60_dPhi_Min0p4,23.294,0,0.000,0.000,0.000,0.000,0.000,2.776
L1_ETM90_Jet60_dPhi_Min0p4,11.229,0,0.000,0.000,0.000,0.000,0.000,2.641
L1_ETM100_Jet60_dPhi_Min0p4,5.751,1,5.751,0.404,0.831,0.154,1.735,2.444
L1_ETM110_Jet60_dPhi_Min0p4,2.827,1,2.827,0.283,0.000,0.000,0.228,2.168
L1_DoubleJet60er3p0_ETM70,8.740,0,0.000,0.000,0.000,0.000,0.000,2.704
L1_DoubleJet60er3p0_ETM80,4.221,0,0.000,0.000,0.000,0.000,0.000,2.612
L1_DoubleJet60er3p0_ETM90,2.379,0,0.000,0.000,0.000,0.000,0.000,2.543
L1_DoubleJet60er3p0_ETM100,1.374,1,1.374,0.197,0.000,0.000,0.204,2.424
L1_DoubleEG_LooseIso23_10,5.968,0,0.000,0.000,0.000,0.000,0.000,1.815
L1_DoubleEG_LooseIso24_10,5.440,1,5.440,0.393,0.881,0.158,1.592,1.828
L1_TripleEG_LooseIso20_10_5,5.886,0,0.000,0.000,0.000,0.000,0.000,2.257
L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,25.747,0,0.000,0.000,0.000,0.000,0.000,3.707
L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,14.965,0,0.000,0.000,0.000,0.000,0.000,3.299
L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,11.639,0,0.000,0.000,0.000,0.000,0.000,3.087
L1_DoubleJet_110_35_DoubleJet35_Mass_Min620,7.863,1,7.863,0.472,0.000,0.000,1.680,2.802
L1_DoubleJet_110_40_DoubleJet40_Mass_Min620,6.205,1,6.205,0.419,0.000,0.000,1.249,2.575
L1_DoubleJet_115_35_DoubleJet35_Mass_Min620,6.878,1,6.878,0.442,0.000,0.000,1.278,2.696
L1_DoubleJet_115_40_DoubleJet40_Mass_Min620,5.315,1,5.315,0.388,0.000,0.000,0.887,2.467
L1_DoubleJet30_Mass_Min400_Mu6,35.042,0,0.000,0.000,0.000,0.000,0.000,6.682
L1_DoubleJet30_Mass_Min400_Mu10,9.054,0,0.000,0.000,0.000,0.000,0.000,5.807
L1_LooseIsoEG18er2p1_IsoTau24er2p1_dR_Min0p3,4.905,0,0.000,0.000,0.000,0.000,0.000,1.479
L1_DoubleJet35_rmovlp_IsoTau45_Mass_Min450,7.772,0,0.000,0.000,0.000,0.000,0.000,4.284
L1_LooseIsoEG20er2p1_IsoTau25er2p1_dR_Min0p3,3.527,0,0.000,0.000,0.000,0.000,0.000,1.430
L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,2.897,1,2.897,0.287,0.161,0.068,0.492,1.419
L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,2.495,1,2.495,0.266,0.000,0.000,0.292,1.419
L1_Mu16er2p1_Tau20er2p1,8.319,0,0.000,0.000,0.000,0.000,0.000,1.595
L1_Mu16er2p1_Tau24er2p1,3.429,0,0.000,0.000,0.000,0.000,0.000,1.475
L1_Mu18er2p1_Tau20er2p1,6.002,0,0.000,0.000,0.000,0.000,0.000,1.592
L1_Mu18er2p1_Tau24er2p1,2.627,1,2.627,0.273,0.292,0.091,0.762,1.471
L1_Mu22er2p1_Tau50er2p1,0.395,0,0.000,0.000,0.000,0.000,0.000,1.393
L1_Mu22er2p1_Tau70er2p1,0.274,1,0.274,0.088,0.000,0.000,0.015,1.382
L1_Mu18er2p1_IsoTau26er2p1,1.132,1,1.132,0.179,0.000,0.000,0.148,1.426
L1_Mu20er2p1_IsoTau26er2p1,0.928,1,0.928,0.162,0.000,0.000,0.079,1.423
L1_Mu22er2p1_IsoTau28er2p1,0.758,0,0.000,0.000,0.000,0.000,0.000,1.407
L1_Mu22er2p1_IsoTau30er2p1,0.675,0,0.000,0.000,0.000,0.000,0.000,1.401
L1_Mu22er2p1_IsoTau32er2p1,0.635,0,0.000,0.000,0.000,0.000,0.000,1.400
L1_Mu22er2p1_IsoTau33er2p1,0.632,1,0.632,0.134,0.000,0.000,0.035,1.393
L1_Mu22er2p1_IsoTau34er2p1,0.592,1,0.592,0.130,0.000,0.000,0.033,1.393
L1_Mu22er2p1_IsoTau35er2p1,0.592,1,0.592,0.130,0.000,0.000,0.032,1.392
L1_Mu22er2p1_IsoTau36er2p1,0.591,1,0.591,0.129,0.000,0.000,0.032,1.390
L1_Mu22er2p1_IsoTau38er2p1,0.590,1,0.590,0.129,0.000,0.000,0.032,1.387
L1_Mu6_HTT240er,1.607,1,1.607,0.213,0.055,0.040,0.422,1.954
L1_Mu6_HTT250er,1.377,1,1.377,0.198,0.000,0.000,0.270,1.943
L1_Mu15_HTT100er,3.474,0,0.000,0.000,0.000,0.000,0.000,1.885
L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,32.472,0,0.000,0.000,0.000,0.000,0.000,4.753
L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,15.543,0,0.000,0.000,0.000,0.000,0.000,5.030
L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,6.882,0,0.000,0.000,0.000,0.000,0.000,5.278
L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,3.687,0,0.000,0.000,0.000,0.000,0.000,5.419
L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,1.204,0,0.000,0.000,0.000,0.000,0.000,5.308
L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,6.329,0,0.000,0.000,0.000,0.000,0.000,4.059
L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,3.675,0,0.000,0.000,0.000,0.000,0.000,4.321
L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,1.133,0,0.000,0.000,0.000,0.000,0.000,4.440
