seed_name,unprescaled,prescale,prescaled,d_prescaled,unique,d_unique,proportional,weight
L1_DoubleMu_15_7,0.304,1,0.304,0.093,0.000,0.000,0.022,0.467
L1_DoubleMu18er2p1,0.031,1,0.031,0.030,0.000,0.000,0.001,0.543
L1_DoubleMu22er2p1,0.031,1,0.031,0.030,0.000,0.000,0.001,0.550
L1_TripleMu0,2.949,1,2.949,0.289,0.000,0.000,1.181,0.261
L1_TripleMu3,0.524,1,0.524,0.122,0.000,0.000,0.097,0.298
L1_TripleMu_4_4_4,0.163,1,0.163,0.068,0.000,0.000,0.018,0.339
L1_TripleMu_5_0_0,1.072,1,1.072,0.174,0.000,0.000,0.253,0.268
L1_TripleMu_5_3_3,0.318,1,0.318,0.095,0.000,0.000,0.034,0.304
L1_TripleMu_5_5_3,0.197,1,0.197,0.075,0.000,0.000,0.018,0.330
L1_QuadMu0,0.125,0,0.000,0.000,0.000,0.000,0.000,0.191
L1_SingleEG5,5590.403,75000,0.062,0.042,0.062,0.042,0.062,0.547
L1_SingleEG10,887.374,12000,0.060,0.041,0.060,0.041,0.060,0.530
L1_SingleEG15,204.275,2700,0.074,0.046,0.074,0.046,0.074,0.522
L1_SingleEG18,64.676,0,0.000,0.000,0.000,0.000,0.000,0.510
L1_SingleEG24,22.282,0,0.000,0.000,0.000,0.000,0.000,0.522
L1_SingleEG26,17.177,1,17.177,0.698,2.292,0.255,4.699,0.518
L1_SingleEG28,13.031,1,13.031,0.608,0.000,0.000,2.099,0.518
L1_SingleEG30,10.220,1,10.220,0.538,0.000,0.000,1.124,0.517
L1_SingleEG32,7.791,1,7.791,0.470,0.000,0.000,0.608,0.515
L1_SingleEG34,6.439,1,6.439,0.427,0.000,0.000,0.403,0.513
L1_SingleEG36,5.151,1,5.151,0.382,0.000,0.000,0.263,0.512
L1_SingleEG38,4.354,1,4.354,0.351,0.000,0.000,0.188,0.510
L1_SingleEG40,3.733,1,3.733,0.325,0.000,0.000,0.139,0.508
L1_SingleEG42,3.035,1,3.035,0.293,0.000,0.000,0.097,0.507
L1_SingleEG45,2.465,1,2.465,0.264,0.000,0.000,0.069,0.506
L1_SingleEG50,1.719,1,1.719,0.221,0.000,0.000,0.037,0.501
L1_SingleEG34er2p1,4.584,1,4.584,0.360,0.000,0.000,0.228,0.515
L1_SingleEG36er2p1,3.634,1,3.634,0.321,0.000,0.000,0.135,0.513
L1_SingleEG38er2p1,3.069,1,3.069,0.295,0.000,0.000,0.091,0.511
L1_SingleIsoEG18,15.364,1,15.364,0.660,0.439,0.112,3.493,0.619
L1_SingleIsoEG20,11.346,1,11.346,0.567,0.000,0.000,1.354,0.605
L1_SingleIsoEG22,9.003,1,9.003,0.505,0.000,0.000,0.695,0.583
L1_SingleIsoEG24,7.560,1,7.560,0.463,0.000,0.000,0.436,0.564
L1_SingleIsoEG26,6.647,1,6.647,0.434,0.000,0.000,0.317,0.548
L1_SingleIsoEG28,5.548,1,5.548,0.397,0.000,0.000,0.212,0.539
L1_SingleIsoEG30,4.983,1,4.983,0.376,0.000,0.000,0.165,0.533
L1_SingleIsoEG32,4.331,1,4.331,0.350,0.000,0.000,0.127,0.525
L1_SingleIsoEG34,3.912,1,3.912,0.333,0.000,0.000,0.107,0.521
L1_SingleIsoEG35,3.711,1,3.711,0.324,0.000,0.000,0.099,0.519
L1_SingleIsoEG36,3.481,1,3.481,0.314,0.000,0.000,0.089,0.518
L1_SingleIsoEG37,3.384,1,3.384,0.310,0.000,0.000,0.086,0.517
L1_SingleIsoEG38,3.251,1,3.251,0.304,0.000,0.000,0.081,0.517
L1_SingleIsoEG40,3.036,1,3.036,0.293,0.000,0.000,0.074,0.515
L1_SingleIsoEG18er2p1,11.611,1,11.611,0.574,0.000,0.000,2.353,0.579
L1_SingleIsoEG20er2p1,8.286,1,8.286,0.485,0.000,0.000,0.772,0.564
L1_SingleIsoEG22er2p1,6.707,1,6.707,0.436,0.000,0.000,0.420,0.544
L1_SingleIsoEG24er2p1,5.650,1,5.650,0.400,0.000,0.000,0.268,0.524
L1_SingleIsoEG26er2p1,5.011,1,5.011,0.377,0.000,0.000,0.201,0.511
L1_SingleIsoEG28er2p1,4.204,1,4.204,0.345,0.000,0.000,0.135,0.506
L1_SingleIsoEG30er2p1,3.821,1,3.821,0.329,0.000,0.000,0.108,0.503
L1_SingleIsoEG32er2p1,3.356,1,3.356,0.308,0.000,0.000,0.085,0.502
L1_SingleIsoEG33er2p1,3.171,1,3.171,0.300,0.000,0.000,0.076,0.502
L1_SingleIsoEG34er2p1,3.028,1,3.028,0.293,0.000,0.000,0.070,0.501
L1_SingleIsoEG35er2p1,2.873,1,2.873,0.285,0.000,0.000,0.065,0.502
L1_SingleIsoEG36er2p1,2.731,1,2.731,0.278,0.000,0.000,0.060,0.502
L1_SingleIsoEG38er2p1,2.566,1,2.566,0.270,0.000,0.000,0.055,0.503
L1_SingleIsoEG40er2p1,2.396,1,2.396,0.261,0.000,0.000,0.050,0.503
L1_IsoEG33_Mt40,3.342,1,3.342,0.308,0.000,0.000,0.091,0.522
L1_IsoEG33_Mt44,3.280,1,3.280,0.305,0.000,0.000,0.090,0.521
L1_IsoEG33_Mt48,3.150,1,3.150,0.299,0.000,0.000,0.086,0.519
L1_DoubleEG_15_10,12.398,0,0.000,0.000,0.000,0.000,0.000,0.372
L1_DoubleEG_18_17,1.195,1,1.195,0.184,0.149,0.065,0.274,0.479
L1_DoubleEG_20_18,0.823,1,0.823,0.153,0.000,0.000,0.084,0.500
L1_DoubleEG_22_10,3.585,1,3.585,0.319,0.111,0.056,0.639,0.435
L1_DoubleEG_22_12,2.574,1,2.574,0.270,0.000,0.000,0.310,0.452
L1_DoubleEG_22_15,1.426,1,1.426,0.201,0.000,0.000,0.140,0.474
L1_DoubleEG_23_10,3.259,1,3.259,0.304,0.000,0.000,0.441,0.437
L1_DoubleEG_24_17,0.752,1,0.752,0.146,0.000,0.000,0.048,0.501
L1_DoubleEG_25_12,1.984,1,1.984,0.237,0.000,0.000,0.158,0.460
L1_DoubleEG_25_13,1.584,1,1.584,0.212,0.000,0.000,0.118,0.466
L1_DoubleEG_25_14,1.244,1,1.244,0.188,0.000,0.000,0.082,0.472
L1_DoubleLooseIsoEG22er2p1,0.061,1,0.061,0.042,0.000,0.000,0.001,0.537
L1_DoubleLooseIsoEG24er2p1,0.061,1,0.061,0.042,0.000,0.000,0.001,0.539
L1_TripleEG_14_10_8,1.912,1,1.912,0.233,1.141,0.180,1.326,0.267
L1_TripleEG_18_17_8,0.242,1,0.242,0.083,0.000,0.000,0.032,0.371
L1_SingleTau20,3554.407,0,0.000,0.000,0.000,0.000,0.000,0.356
L1_SingleTau80er2p1,3.550,1,3.550,0.317,0.030,0.029,0.285,0.524
L1_SingleTau100er2p1,1.641,1,1.641,0.216,0.000,0.000,0.059,0.522
L1_SingleTau120er2p1,0.923,1,0.923,0.162,0.000,0.000,0.022,0.517
L1_SingleTau130er2p1,0.654,1,0.654,0.136,0.000,0.000,0.013,0.512
L1_SingleTau140er2p1,0.488,1,0.488,0.118,0.000,0.000,0.008,0.507
L1_DoubleTau50er2p1,2.988,1,2.988,0.291,0.000,0.000,0.259,0.527
L1_DoubleTau70er2p1,0.949,1,0.949,0.164,0.000,0.000,0.033,0.531
L1_DoubleIsoTau28er2p1,5.613,1,5.613,0.399,0.378,0.104,1.129,0.513
L1_DoubleIsoTau30er2p1,4.930,1,4.930,0.374,0.000,0.000,0.667,0.518
L1_DoubleIsoTau32er2p1,4.052,1,4.052,0.339,0.000,0.000,0.341,0.522
L1_DoubleIsoTau33er2p1,3.820,1,3.820,0.329,0.000,0.000,0.292,0.522
L1_DoubleIsoTau34er2p1,3.499,1,3.499,0.315,0.000,0.000,0.250,0.523
L1_DoubleIsoTau35er2p1,3.338,1,3.338,0.308,0.000,0.000,0.227,0.523
L1_DoubleIsoTau36er2p1,3.120,1,3.120,0.297,0.000,0.000,0.196,0.524
L1_DoubleIsoTau38er2p1,2.797,1,2.797,0.282,0.000,0.000,0.159,0.525
L1_SingleJet16,13499.903,0,0.000,0.000,0.000,0.000,0.000,0.613
L1_SingleJet20,9026.116,0,0.000,0.000,0.000,0.000,0.000,0.511
L1_SingleJet35,1563.995,21000,0.070,0.045,0.070,0.045,0.070,0.354
L1_SingleJet60,167.060,2300,0.072,0.045,0.072,0.045,0.072,0.423
L1_SingleJet90,26.915,360,0.068,0.044,0.041,0.034,0.044,0.479
L1_SingleJet120,6.966,1,6.966,0.444,0.321,0.095,1.153,0.492
L1_SingleJet140,3.421,1,3.421,0.311,0.000,0.000,0.215,0.497
L1_SingleJet150,2.586,1,2.586,0.271,0.000,0.000,0.136,0.498
L1_SingleJet160,1.983,1,1.983,0.237,0.000,0.000,0.082,0.500
L1_SingleJet170,1.545,1,1.545,0.209,0.000,0.000,0.056,0.500
L1_SingleJet180,1.191,1,1.191,0.184,0.000,0.000,0.035,0.500
L1_SingleJet200,0.662,1,0.662,0.137,0.000,0.000,0.013,0.497
L1_SingleJet35_FWD,158.602,2100,0.075,0.046,0.061,0.042,0.066,0.165
L1_SingleJet60_FWD,16.973,230,0.073,0.045,0.057,0.040,0.064,0.285
L1_SingleJet90_FWD,2.149,30,0.064,0.042,0.042,0.035,0.047,0.373
L1_SingleJet120_FWD,0.390,5,0.078,0.047,0.000,0.000,0.023,0.393
L1_SingleJet35_HFp,48.833,0,0.000,0.000,0.000,0.000,0.000,0.300
L1_SingleJet35_HFm,35.509,0,0.000,0.000,0.000,0.000,0.000,0.306
L1_SingleJet60_HFp,5.319,0,0.000,0.000,0.000,0.000,0.000,0.379
L1_SingleJet60_HFm,3.900,0,0.000,0.000,0.000,0.000,0.000,0.381
L1_DoubleJet40er3p0,117.576,1600,0.073,0.046,0.065,0.043,0.067,0.287
L1_DoubleJet50er3p0,54.513,0,0.000,0.000,0.000,0.000,0.000,0.397
L1_DoubleJet60er3p0,28.396,0,0.000,0.000,0.000,0.000,0.000,0.455
L1_DoubleJet80er3p0,8.580,1,8.580,0.493,1.374,0.197,2.473,0.490
L1_DoubleJet100er3p0,3.539,1,3.539,0.317,0.000,0.000,0.302,0.501
L1_DoubleJet112er3p0,2.193,1,2.193,0.249,0.000,0.000,0.122,0.506
L1_DoubleJet120er3p0,1.541,1,1.541,0.209,0.000,0.000,0.073,0.508
L1_TripleJet_84_68_48_VBF,3.464,0,0.000,0.000,0.000,0.000,0.000,0.409
L1_TripleJet_88_72_56_VBF,2.093,0,0.000,0.000,0.000,0.000,0.000,0.432
L1_TripleJet_92_76_64_VBF,1.349,0,0.000,0.000,0.000,0.000,0.000,0.449
L1_QuadJet40er3p0,2.165,1,2.165,0.248,0.951,0.164,1.265,0.139
L1_QuadJet50er3p0,0.779,1,0.779,0.149,0.000,0.000,0.110,0.292
L1_QuadJet60er3p0,0.249,1,0.249,0.084,0.000,0.000,0.012,0.399
L1_HTT120er,64.278,860,0.071,0.045,0.045,0.036,0.047,0.315
L1_HTT160er,25.788,350,0.067,0.044,0.038,0.033,0.046,0.338
L1_HTT200er,11.540,1,11.540,0.572,1.691,0.219,3.794,0.362
L1_HTT220er,8.216,1,8.216,0.483,0.000,0.000,1.470,0.373
L1_HTT240er,5.985,1,5.985,0.412,0.000,0.000,0.694,0.385
L1_HTT255er,4.582,1,4.582,0.360,0.000,0.000,0.371,0.392
L1_HTT270er,3.637,1,3.637,0.321,0.000,0.000,0.239,0.400
L1_HTT280er,3.084,1,3.084,0.296,0.000,0.000,0.171,0.404
L1_HTT300er,2.410,1,2.410,0.261,0.000,0.000,0.111,0.413
L1_HTT320er,2.001,1,2.001,0.238,0.000,0.000,0.081,0.420
L1_HTT340er,1.607,1,1.607,0.213,0.000,0.000,0.059,0.426
L1_HTT380er,1.094,1,1.094,0.176,0.000,0.000,0.034,0.439
L1_HTT400er,0.863,1,0.863,0.156,0.000,0.000,0.024,0.441
L1_HTT450er,0.611,1,0.611,0.132,0.000,0.000,0.013,0.449
L1_HTT500er,0.411,1,0.411,0.108,0.000,0.000,0.007,0.453
L1_ETM30,1708.233,0,0.000,0.000,0.000,0.000,0.000,0.317
L1_ETM40,356.498,0,0.000,0.000,0.000,0.000,0.000,0.197
L1_ETM50,76.079,0,0.000,0.000,0.000,0.000,0.000,0.142
L1_ETM60,19.755,0,0.000,0.000,0.000,0.000,0.000,0.132
L1_ETM70,6.675,0,0.000,0.000,0.000,0.000,0.000,0.157
L1_ETM75,4.256,1,4.256,0.347,1.171,0.182,2.014,0.182
L1_ETM80,2.886,1,2.886,0.286,0.000,0.000,0.726,0.213
L1_ETM85,1.979,1,1.979,0.237,0.000,0.000,0.312,0.247
L1_ETM90,1.451,1,1.451,0.203,0.000,0.000,0.151,0.281
L1_ETM95,1.157,1,1.157,0.181,0.000,0.000,0.094,0.314
L1_ETM100,0.851,1,0.851,0.155,0.000,0.000,0.053,0.341
L1_ETM105,0.683,1,0.683,0.139,0.000,0.000,0.032,0.365
L1_ETM110,0.533,1,0.533,0.123,0.000,0.000,0.019,0.384
L1_ETM115,0.451,1,0.451,0.113,0.000,0.000,0.014,0.398
L1_ETM120,0.347,1,0.347,0.099,0.000,0.000,0.008,0.408
L1_ETM150,0.175,1,0.175,0.070,0.000,0.000,0.002,0.442
L1_ETMHF70,8.379,0,0.000,0.000,0.000,0.000,0.000,0.127
L1_ETMHF80,3.352,1,3.352,0.308,0.994,0.168,1.735,0.166
L1_ETMHF90,1.784,1,1.784,0.225,0.000,0.000,0.492,0.231
L1_ETMHF100,1.040,1,1.040,0.172,0.000,0.000,0.190,0.303
L1_ETMHF110,0.618,1,0.618,0.132,0.000,0.000,0.085,0.363
L1_ETMHF120,0.442,1,0.442,0.112,0.000,0.000,0.045,0.400
L1_ETMHF150,0.223,1,0.223,0.079,0.000,0.000,0.008,0.437
L1_SingleMuOpen_NotBptxOR,0.000,35,0.000,0.000,0.000,0.000,0.000,0.489
L1_SingleMuOpen_NotBptxOR_3BX,0.000,1,0.000,0.000,0.000,0.000,0.000,0.479
L1_SingleJet20er3p0_NotBptxOR,0.000,1000,0.000,0.000,0.000,0.000,0.000,0.517
L1_SingleJet20er3p0_NotBptxOR_3BX,0.000,0,0.000,0.000,0.000,0.000,0.000,0.522
L1_SingleJet43er3p0_NotBptxOR_3BX,0.000,1,0.000,0.000,0.000,0.000,0.000,0.541
L1_SingleJet46er3p0_NotBptxOR_3BX,0.000,1,0.000,0.000,0.000,0.000,0.000,0.548
L1_LooseIsoEG24er2p1_Jet26er3p0_dR_Min0p3,4.055,1,4.055,0.339,0.109,0.056,0.473,0.428
L1_LooseIsoEG26er2p1_Jet34er3p0_dR_Min0p3,2.762,1,2.762,0.280,0.000,0.000,0.147,0.449
L1_LooseIsoEG28er2p1_Jet34er3p0_dR_Min0p3,2.314,1,2.314,0.256,0.000,0.000,0.082,0.453
L1_LooseIsoEG30er2p1_Jet34er3p0_dR_Min0p3,2.172,1,2.172,0.248,0.000,0.000,0.068,0.456
L1_LooseIsoEG24er2p1_HTT100er,2.918,1,2.918,0.288,0.000,0.000,0.188,0.454
L1_LooseIsoEG26er2p1_HTT100er,2.570,1,2.570,0.270,0.000,0.000,0.092,0.458
L1_LooseIsoEG28er2p1_HTT100er,2.337,1,2.337,0.257,0.000,0.000,0.067,0.461
L1_LooseIsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,1.676,1,1.676,0.218,0.000,0.000,0.150,0.306
L1_Mu18_HTT100er,0.585,1,0.585,0.129,0.000,0.000,0.032,0.413
L1_Mu18_Jet24er3p0,2.539,1,2.539,0.268,0.000,0.000,0.258,0.368
L1_Mu20_EG17,0.137,1,0.137,0.062,0.000,0.000,0.004,0.482
L1_Mu23_EG10,0.266,1,0.266,0.087,0.000,0.000,0.014,0.408
L1_Mu23_LooseIsoEG10,0.155,1,0.155,0.066,0.000,0.000,0.008,0.390
L1_Mu5_EG23,0.619,1,0.619,0.133,0.037,0.032,0.121,0.437
L1_Mu5_LooseIsoEG20,0.406,1,0.406,0.107,0.000,0.000,0.054,0.434
L1_Mu7_EG23,0.395,1,0.395,0.106,0.000,0.000,0.051,0.464
L1_Mu7_LooseIsoEG20,0.285,1,0.285,0.090,0.000,0.000,0.027,0.457
L1_Mu7_LooseIsoEG23,0.195,1,0.195,0.074,0.000,0.000,0.010,0.458
L1_HTT250er_QuadJet_70_55_40_35_er2p5,1.536,1,1.536,0.209,0.000,0.000,0.123,0.315
L1_HTT280er_QuadJet_70_55_40_35_er2p5,1.146,1,1.146,0.180,0.000,0.000,0.065,0.326
L1_HTT300er_QuadJet_70_55_40_35_er2p5,0.968,1,0.968,0.166,0.000,0.000,0.049,0.335
L1_DoubleJet100er2p3_dEta_Max1p6,2.044,1,2.044,0.241,0.000,0.000,0.150,0.519
L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,0.810,1,0.810,0.152,0.112,0.056,0.236,0.440
L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,0.451,1,0.451,0.113,0.000,0.000,0.061,0.482
L1_IsoTau40er_ETM80,1.376,1,1.376,0.198,0.000,0.000,0.126,0.404
L1_IsoTau40er_ETM85,1.132,1,1.132,0.179,0.000,0.000,0.084,0.407
L1_IsoTau40er_ETM90,0.876,1,0.876,0.158,0.000,0.000,0.040,0.412
L1_IsoTau40er_ETM95,0.719,1,0.719,0.143,0.000,0.000,0.029,0.416
L1_IsoTau40er_ETM100,0.596,1,0.596,0.130,0.000,0.000,0.020,0.421
L1_IsoTau40er_ETM105,0.493,1,0.493,0.118,0.000,0.000,0.013,0.424
L1_IsoTau40er_ETM110,0.412,1,0.412,0.108,0.000,0.000,0.009,0.428
L1_IsoTau40er_ETM115,0.378,1,0.378,0.104,0.000,0.000,0.008,0.431
L1_IsoTau40er_ETM120,0.331,1,0.331,0.097,0.000,0.000,0.007,0.433
L1_IsoTau40er_ETMHF80,0.788,1,0.788,0.149,0.000,0.000,0.077,0.352
L1_IsoTau40er_ETMHF90,0.512,1,0.512,0.120,0.000,0.000,0.019,0.368
L1_IsoTau40er_ETMHF100,0.409,1,0.409,0.108,0.000,0.000,0.012,0.390
L1_IsoTau40er_ETMHF110,0.277,1,0.277,0.089,0.000,0.000,0.005,0.407
L1_IsoTau40er_ETMHF120,0.249,1,0.249,0.084,0.000,0.000,0.004,0.418
L1_Mu22er2p1_IsoTau40er2p1,0.194,1,0.194,0.074,0.000,0.000,0.004,0.527
L1_QuadJet36er3p0_IsoTau52er2p1,1.063,1,1.063,0.174,0.018,0.023,0.099,0.318
L1_ETM80_Jet60_dPhi_Min0p4,2.618,1,2.618,0.272,0.000,0.000,0.459,0.312
L1_ETM90_Jet60_dPhi_Min0p4,1.436,1,1.436,0.202,0.000,0.000,0.123,0.338
L1_ETM100_Jet60_dPhi_Min0p4,0.865,1,0.865,0.157,0.000,0.000,0.051,0.368
L1_ETM110_Jet60_dPhi_Min0p4,0.513,1,0.513,0.121,0.000,0.000,0.016,0.393
L1_DoubleJet60er3p0_ETM70,1.089,1,1.089,0.176,0.067,0.044,0.200,0.337
L1_DoubleJet60er3p0_ETM80,0.563,1,0.563,0.126,0.000,0.000,0.043,0.348
L1_DoubleJet60er3p0_ETM90,0.341,1,0.341,0.098,0.000,0.000,0.015,0.365
L1_DoubleJet60er3p0_ETM100,0.218,1,0.218,0.079,0.000,0.000,0.009,0.384
L1_DoubleEG_LooseIso23_10,1.439,1,1.439,0.202,0.000,0.000,0.106,0.438
L1_DoubleEG_LooseIso24_10,1.304,1,1.304,0.192,0.000,0.000,0.082,0.438
L1_TripleEG_LooseIso20_10_5,0.835,1,0.835,0.154,0.100,0.053,0.193,0.320
L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,2.073,1,2.073,0.242,0.406,0.107,0.703,0.298
L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,1.490,1,1.490,0.205,0.000,0.000,0.215,0.328
L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,1.339,1,1.339,0.195,0.000,0.000,0.163,0.355
L1_DoubleJet_110_35_DoubleJet35_Mass_Min620,1.060,1,1.060,0.173,0.000,0.000,0.082,0.378
L1_DoubleJet_110_40_DoubleJet40_Mass_Min620,0.959,1,0.959,0.165,0.000,0.000,0.072,0.398
L1_DoubleJet_115_35_DoubleJet35_Mass_Min620,0.993,1,0.993,0.168,0.000,0.000,0.069,0.389
L1_DoubleJet_115_40_DoubleJet40_Mass_Min620,0.875,1,0.875,0.157,0.000,0.000,0.057,0.406
L1_DoubleJet30_Mass_Min400_Mu6,0.559,1,0.559,0.126,0.269,0.087,0.368,0.107
L1_DoubleJet30_Mass_Min400_Mu10,0.243,1,0.243,0.083,0.000,0.000,0.079,0.156
L1_LooseIsoEG18er2p1_IsoTau24er2p1_dR_Min0p3,1.637,1,1.637,0.215,0.112,0.056,0.297,0.493
L1_DoubleJet35_rmovlp_IsoTau45_Mass_Min450,0.418,0,0.000,0.000,0.000,0.000,0.000,0.231
L1_LooseIsoEG20er2p1_IsoTau25er2p1_dR_Min0p3,1.258,1,1.258,0.189,0.000,0.000,0.107,0.510
L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,1.051,1,1.051,0.173,0.000,0.000,0.044,0.515
L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,0.910,1,0.910,0.161,0.000,0.000,0.033,0.518
L1_Mu16er2p1_Tau20er2p1,2.202,1,2.202,0.250,0.000,0.000,0.249,0.422
L1_Mu16er2p1_Tau24er2p1,1.122,1,1.122,0.178,0.000,0.000,0.086,0.482
L1_Mu18er2p1_Tau20er2p1,1.602,1,1.602,0.213,0.000,0.000,0.120,0.425
L1_Mu18er2p1_Tau24er2p1,0.867,1,0.867,0.157,0.000,0.000,0.046,0.486
L1_Mu22er2p1_Tau50er2p1,0.150,1,0.150,0.065,0.000,0.000,0.003,0.529
L1_Mu22er2p1_Tau70er2p1,0.106,1,0.106,0.055,0.000,0.000,0.002,0.533
L1_Mu18er2p1_IsoTau26er2p1,0.401,1,0.401,0.107,0.000,0.000,0.014,0.505
L1_Mu20er2p1_IsoTau26er2p1,0.330,1,0.330,0.097,0.000,0.000,0.010,0.506
L1_Mu22er2p1_IsoTau28er2p1,0.277,1,0.277,0.089,0.000,0.000,0.007,0.515
L1_Mu22er2p1_IsoTau30er2p1,0.250,1,0.250,0.084,0.000,0.000,0.006,0.518
L1_Mu22er2p1_IsoTau32er2p1,0.236,1,0.236,0.082,0.000,0.000,0.005,0.520
L1_Mu22er2p1_IsoTau33er2p1,0.237,1,0.237,0.082,0.000,0.000,0.005,0.522
L1_Mu22er2p1_IsoTau34er2p1,0.222,1,0.222,0.079,0.000,0.000,0.005,0.522
L1_Mu22er2p1_IsoTau35er2p1,0.222,1,0.222,0.079,0.000,0.000,0.005,0.522
L1_Mu22er2p1_IsoTau36er2p1,0.223,1,0.223,0.079,0.000,0.000,0.005,0.524
L1_Mu22er2p1_IsoTau38er2p1,0.223,1,0.223,0.080,0.000,0.000,0.005,0.525
L1_Mu6_HTT240er,0.324,1,0.324,0.096,0.000,0.000,0.020,0.394
L1_Mu6_HTT250er,0.281,1,0.281,0.089,0.000,0.000,0.016,0.397
L1_Mu15_HTT100er,0.744,1,0.744,0.145,0.000,0.000,0.057,0.404
L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0.654,1,0.654,0.136,0.247,0.084,0.401,0.096
L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,0.283,1,0.283,0.090,0.000,0.000,0.101,0.092
L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,0.122,1,0.122,0.059,0.000,0.000,0.034,0.094
L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,0.071,1,0.071,0.045,0.000,0.000,0.017,0.105
L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,0.028,1,0.028,0.028,0.000,0.000,0.006,0.126
L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,0.218,1,0.218,0.079,0.000,0.000,0.073,0.140
L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,0.117,1,0.117,0.058,0.000,0.000,0.032,0.138
L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,0.037,1,0.037,0.033,0.000,0.000,0.008,0.146
L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,0.023,1,0.023,0.026,0.000,0.000,0.005,0.164
