seed_name,unprescaled,prescale,prescaled,d_prescaled,unique,d_unique,proportional,weight
L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,1.841,0,0.000,0.000,0.000,0.000,0.000,7.217
L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1.040,0,0.000,0.000,0.000,0.000,0.000,7.339
L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,0.193,1,0.193,0.074,0.193,0.074,0.193,6.812
L1_DoubleMu3_SQ_HTT100er,6.517,0,0.000,0.000,0.000,0.000,0.000,3.769
L1_DoubleMu3_SQ_HTT200er,1.250,1,1.250,0.188,0.268,0.087,0.563,3.149
L1_DoubleMu3_SQ_HTT220er,0.761,1,0.761,0.147,0.000,0.000,0.198,2.983
L1_DoubleMu3_SQ_HTT240er,0.574,1,0.574,0.128,0.000,0.000,0.107,2.891
L1_DoubleMu_15_7_SQ,0.783,1,0.783,0.149,0.000,0.000,0.136,1.625
L1_DoubleMu_15_7_SQ_Mass_Min4,0.667,1,0.667,0.137,0.000,0.000,0.117,1.680
L1_TripleMu3_SQ,2.460,1,2.460,0.264,0.712,0.142,1.155,2.284
L1_DoubleEG6_HTT240er,19.526,0,0.000,0.000,0.000,0.000,0.000,4.955
L1_DoubleEG6_HTT250er,16.457,0,0.000,0.000,0.000,0.000,0.000,4.798
L1_DoubleEG6_HTT270er,10.939,0,0.000,0.000,0.000,0.000,0.000,4.540
L1_DoubleEG6_HTT300er,6.283,1,6.283,0.422,0.116,0.057,1.329,4.104
L1_ETMHF70_Jet60_OR_DoubleJet30,273.778,0,0.000,0.000,0.000,0.000,0.000,7.446
L1_ETMHF75_Jet60_OR_DoubleJet30,170.599,0,0.000,0.000,0.000,0.000,0.000,7.339
L1_ETMHF80_Jet60_OR_DoubleJet30,100.879,0,0.000,0.000,0.000,0.000,0.000,7.117
L1_ETMHF85_Jet60_OR_DoubleJet30,62.130,0,0.000,0.000,0.000,0.000,0.000,6.764
L1_ETMHF90_Jet60_OR_DoubleJet30,39.509,0,0.000,0.000,0.000,0.000,0.000,6.249
L1_ETMHF95_Jet60_OR_DoubleJet30,23.563,0,0.000,0.000,0.000,0.000,0.000,5.693
L1_ETMHF100_Jet60_OR_DoubleJet30,16.038,0,0.000,0.000,0.000,0.000,0.000,5.007
L1_ETMHF105_Jet60_OR_DoubleJet30,9.496,0,0.000,0.000,0.000,0.000,0.000,4.350
L1_ETMHF110_Jet60_OR_DoubleJet30,6.403,0,0.000,0.000,0.000,0.000,0.000,3.764
L1_ETMHF115_Jet60_OR_DoubleJet30,4.417,0,0.000,0.000,0.000,0.000,0.000,3.246
L1_ETMHF120_Jet60_OR_DoubleJet30,3.198,0,0.000,0.000,0.000,0.000,0.000,2.892
L1_ETMHF70_Jet60_OR_DiJet30woTT28,186.542,0,0.000,0.000,0.000,0.000,0.000,6.115
L1_ETMHF80_Jet60_OR_DiJet30woTT28,73.377,0,0.000,0.000,0.000,0.000,0.000,5.923
L1_ETMHF90_Jet60_OR_DiJet30woTT28,30.765,0,0.000,0.000,0.000,0.000,0.000,5.243
L1_ETMHF100_Jet60_OR_DiJet30woTT28,13.058,0,0.000,0.000,0.000,0.000,0.000,4.305
L1_ETMHF110_Jet60_OR_DiJet30woTT28,5.584,0,0.000,0.000,0.000,0.000,0.000,3.396
L1_ETMHF120_Jet60_OR_DiJet30woTT28,3.023,0,0.000,0.000,0.000,0.000,0.000,2.734
L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,176.454,0,0.000,0.000,0.000,0.000,0.000,8.633
L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,67.358,0,0.000,0.000,0.000,0.000,0.000,7.640
L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,29.305,0,0.000,0.000,0.000,0.000,0.000,6.381
L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,12.732,0,0.000,0.000,0.000,0.000,0.000,4.990
L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,5.332,0,0.000,0.000,0.000,0.000,0.000,3.617
L1_DoubleMu7_SQ_EG7,0.752,1,0.752,0.146,0.188,0.073,0.333,2.210
L1_ETMHF80_HTT60er,53.066,0,0.000,0.000,0.000,0.000,0.000,7.037
L1_ETMHF90_HTT60er,21.995,0,0.000,0.000,0.000,0.000,0.000,6.520
L1_ETMHF100_HTT60er,9.126,0,0.000,0.000,0.000,0.000,0.000,5.365
L1_ETMHF110_HTT60er,3.822,1,3.822,0.329,0.463,0.115,0.846,4.085
L1_ETMHF120_HTT60er,2.138,1,2.138,0.246,0.000,0.000,0.192,3.143
L1_Mu3_Jet30er2p5,842.813,11000,0.073,0.046,0.073,0.046,0.073,2.583
L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,3.539,1,3.539,0.317,0.330,0.097,1.302,1.664
L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,2.542,1,2.542,0.268,1.112,0.178,1.599,1.868
L1_DoubleMu4_SQ_OS_dR_Max1p2,3.801,1,3.801,0.328,0.603,0.131,1.578,1.635
L1_DoubleMu5_SQ_OS_Mass7to18,1.300,1,1.300,0.192,0.104,0.054,0.544,1.835
L1_DoubleMu_20_2_SQ_Mass_Max20,1.091,1,1.091,0.176,0.050,0.037,0.335,1.749
L1_DoubleMu4_OS_EG12,0.949,1,0.949,0.164,0.511,0.120,0.611,2.576
L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,2.639,1,2.639,0.274,0.000,0.000,0.795,1.633
L1_DoubleMu4p5_SQ_OS_dR_Max1p2,2.366,1,2.366,0.259,0.000,0.000,0.675,1.605
L1_DoubleMu5_OS_EG12,0.271,1,0.271,0.088,0.000,0.000,0.036,2.390
L1_DoubleMu6_SQ_OS,2.402,0,0.000,0.000,0.000,0.000,0.000,1.695
L1_TripleMu_5_3p5_2p5_DoubleMu_5_2p5_OS_Mass_5to17,1.477,1,1.477,0.205,0.064,0.043,0.433,2.266
L1_TripleMu_5_4_2p5_DoubleMu_5_2p5_OS_Mass_5to17,1.147,1,1.147,0.180,0.000,0.000,0.269,2.249
L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9,1.304,1,1.304,0.192,0.000,0.000,0.309,2.090
L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9,1.142,1,1.142,0.180,0.000,0.000,0.238,2.120
L1_DoubleMu8_SQ,1.312,1,1.312,0.193,0.407,0.107,0.618,1.595
L1_DoubleMu0_SQ,161.817,430,0.326,0.096,0.272,0.088,0.290,1.915
L1_DoubleMu0_SQ_OS,83.772,0,0.000,0.000,0.000,0.000,0.000,1.925
L1_DoubleMu4p5_SQ,15.187,80,0.150,0.065,0.100,0.053,0.118,1.762
L1_DoubleMu4p5_SQ_OS,7.160,0,0.000,0.000,0.000,0.000,0.000,1.779
L1_DoubleMu4p5er2p0_SQ_OS,5.276,0,0.000,0.000,0.000,0.000,0.000,1.756
L1_DoubleMu0er1p5_SQ_OS,10.170,0,0.000,0.000,0.000,0.000,0.000,1.803
L1_DoubleMu4_SQ_OS,12.537,0,0.000,0.000,0.000,0.000,0.000,1.820
L1_DoubleMu5_SQ_OS,4.062,0,0.000,0.000,0.000,0.000,0.000,1.747
L1_TripleMu_5_3p5_2p5,3.222,55,0.000,0.000,0.000,0.000,0.000,2.273
L1_TripleMu0_OQ,51.702,1300,0.000,0.000,0.000,0.000,0.000,2.246
L1_TripleMu_5SQ_3SQ_0OQ,5.019,40,0.125,0.060,0.063,0.042,0.072,2.213
L1_Mu6_DoubleEG17,0.181,1,0.181,0.072,0.000,0.000,0.048,2.129
L1_DoubleMu7_EG7,0.978,0,0.000,0.000,0.000,0.000,0.000,2.301
L1_IsolatedBunch,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_FirstBunchInTrain,600.182,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_FirstBunchAfterTrain,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu5_EG15,15.149,0,0.000,0.000,0.000,0.000,0.000,1.929
L1_Mu5_EG20,4.280,0,0.000,0.000,0.000,0.000,0.000,1.797
L1_Mu5_LooseIsoEG18,2.688,0,0.000,0.000,0.000,0.000,0.000,1.935
L1_Mu12_EG10,6.279,0,0.000,0.000,0.000,0.000,0.000,1.877
L1_Mu20_EG10,1.595,0,0.000,0.000,0.000,0.000,0.000,1.875
L1_MU20_EG15,0.805,0,0.000,0.000,0.000,0.000,0.000,1.775
L1_Mu20_LooseIsoEG6,2.205,0,0.000,0.000,0.000,0.000,0.000,2.103
L1_Mu6_HTT200er,4.011,0,0.000,0.000,0.000,0.000,0.000,2.721
L1_Mu8_HTT150er,5.820,0,0.000,0.000,0.000,0.000,0.000,2.737
L1_EG25er2p1_HTT125er,20.990,0,0.000,0.000,0.000,0.000,0.000,2.068
L1_EG27er2p1_HTT200er,7.415,0,0.000,0.000,0.000,0.000,0.000,2.180
L1_DoubleJet60er3p0_ETM60,24.740,0,0.000,0.000,0.000,0.000,0.000,3.931
L1_QuadJet36er3p0_Tau52,23.549,0,0.000,0.000,0.000,0.000,0.000,5.065
L1_ETM75_Jet60_dPhi_Min0p4,50.124,0,0.000,0.000,0.000,0.000,0.000,4.046
L1_DoubleMu0_ETM40,86.436,0,0.000,0.000,0.000,0.000,0.000,4.571
L1_DoubleMu0_ETM55,21.166,0,0.000,0.000,0.000,0.000,0.000,7.044
L1_DoubleMu0_ETM60,12.959,0,0.000,0.000,0.000,0.000,0.000,7.748
L1_DoubleMu0_ETM65,6.581,0,0.000,0.000,0.000,0.000,0.000,8.290
L1_DoubleMu0_ETM70,2.909,0,0.000,0.000,0.000,0.000,0.000,8.552
L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,3.143,0,0.000,0.000,0.000,0.000,0.000,3.823
L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,74.788,0,0.000,0.000,0.000,0.000,0.000,5.193
L1_DoubleEG6_HTT255er,15.031,0,0.000,0.000,0.000,0.000,0.000,4.734
L1_DoubleMu0er1p4_dEta_Max1p8_OS,7.244,0,0.000,0.000,0.000,0.000,0.000,1.715
L1_DoubleMu_10_0_dEta_Max1p8,12.068,0,0.000,0.000,0.000,0.000,0.000,1.884
L1_Mu6_DoubleEG10,3.477,0,0.000,0.000,0.000,0.000,0.000,2.788
L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,151.249,2000,0.054,0.039,0.054,0.039,0.054,1.905
L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,9.008,120,0.049,0.037,0.000,0.000,0.027,1.736
L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,0.502,1,0.502,0.119,0.000,0.000,0.158,1.611
L1_SingleEG2_BptxAND,25617.109,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_SingleJet12_BptxAND,25118.558,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT40_BptxAND,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT50_BptxAND,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT60_BptxAND,28608.269,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT70_BptxAND,28607.106,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT75_BptxAND,28605.547,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT80_BptxAND,28603.166,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT85_BptxAND,28599.338,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT90_BptxAND,28591.826,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT95_BptxAND,28581.620,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT100_BptxAND,28567.304,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT110_BptxAND,28520.499,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_MinimumBiasHF0_AND_BptxAND,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_MinimumBiasHF0_OR_BptxAND,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu10er2p1_ETM30,25.364,0,0.000,0.000,0.000,0.000,0.000,2.451
L1_Mu14er2p1_ETM30,11.082,0,0.000,0.000,0.000,0.000,0.000,2.398
L1_AlwaysTrue,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_NotBptxOR,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BptxXOR,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ZeroBias_copy,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_BeamGas_Ref1_VME,28008.370,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_BeamGas_Ref2_VME,28008.341,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_BeamGas_B1_VME,25.883,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_BeamGas_B2_VME,0.482,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ZeroBias,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BptxPlus,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BptxMinus,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BptxOR,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_AND_Ref1_VME,28008.341,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_UnpairedBunchBptxPlus,0.028,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_UnpairedBunchBptxMinus,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_NotOR_VME,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_AND_Ref2_NIM,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_B1NotB2_NIM,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_B2NotB1_NIM,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_NotOR_NIM,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_AND_Ref3_VME,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_OR_Ref3_VME,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_RefAND_VME,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_FirstCollisionInOrbit,11.652,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_AND_Ref4_VME,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_OR_Ref4_VME,28008.341,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_LastCollisionInTrain,595.363,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_FirstCollisionInTrain,600.211,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_AND_NIM,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_B1_NIM,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_B2_NIM,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_OR_NIM,28608.552,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_TOP120_DPHI1p570_3p142,21.068,0,0.000,0.000,0.000,0.000,0.000,2.173
L1_CDC_3_TOP120_DPHI2p094_3p142,16.473,0,0.000,0.000,0.000,0.000,0.000,2.176
L1_CDC_3_TOP120_DPHI2p618_3p142,9.324,0,0.000,0.000,0.000,0.000,0.000,2.178
L1_CDC_3_TOP_DPHI2p618_3p142,13.800,0,0.000,0.000,0.000,0.000,0.000,2.183
L1_CDC_3_er1p2_TOP120_DPHI1p570_3p142,1.520,0,0.000,0.000,0.000,0.000,0.000,2.144
L1_CDC_3_er1p2_TOP120_DPHI2p094_3p142,2.016,0,0.000,0.000,0.000,0.000,0.000,2.155
L1_CDC_3_er1p2_TOP120_DPHI2p618_3p142,0.973,0,0.000,0.000,0.000,0.000,0.000,2.145
L1_CDC_3_er1p6_TOP120_DPHI1p570_3p142,4.152,0,0.000,0.000,0.000,0.000,0.000,2.154
L1_CDC_3_er1p6_TOP120_DPHI2p094_3p142,2.932,0,0.000,0.000,0.000,0.000,0.000,2.155
L1_CDC_3_er1p6_TOP120_DPHI2p618_3p142,1.833,0,0.000,0.000,0.000,0.000,0.000,2.155
L1_CDC_3_er2p1_TOP120_DPHI1p570_3p142,13.185,0,0.000,0.000,0.000,0.000,0.000,2.163
L1_CDC_3_er2p1_TOP120_DPHI2p094_3p142,10.193,0,0.000,0.000,0.000,0.000,0.000,2.166
L1_CDC_3_er2p1_TOP120_DPHI2p618_3p142,5.533,0,0.000,0.000,0.000,0.000,0.000,2.169
L1_CDC_SingleMu_3_TOP120_DPHI2p618_3p142,4.175,0,0.000,0.000,0.000,0.000,0.000,2.134
L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142,0.548,0,0.000,0.000,0.000,0.000,0.000,2.148
L1_CDC_SingleMu_3_er1p6_TOP120_DPHI2p618_3p142,0.979,0,0.000,0.000,0.000,0.000,0.000,2.158
L1_CDC_SingleMu_3_er2p1_TOP120_DPHI2p618_3p142,2.838,0,0.000,0.000,0.000,0.000,0.000,2.130
L1_CDCp1_3_TOP120_DPHI2p618_3p142,9.016,0,0.000,0.000,0.000,0.000,0.000,2.178
L1_CDCp1_3_er1p2_TOP120_DPHI2p618_3p142,0.547,0,0.000,0.000,0.000,0.000,0.000,2.145
L1_CDCp1_3_er1p6_TOP120_DPHI2p618_3p142,1.831,0,0.000,0.000,0.000,0.000,0.000,2.153
L1_CDCp1_3_er2p1_TOP120_DPHI2p618_3p142,5.840,0,0.000,0.000,0.000,0.000,0.000,2.169

# total [kHz]: 88.311 +- 1.582
# unique [kHz]: 23.917
# proportional [kHz]: 88.311
