seed_name,unprescaled,prescale,prescaled,d_prescaled,unique,d_unique,proportional,weight
L1_DoubleMu_13_6,0.355,1,0.355,0.100,0.000,0.000,0.038,0.285
L1_DoubleMu_15_5,0.324,1,0.324,0.096,0.000,0.000,0.032,0.272
L1_DoubleMu_15_7,0.192,1,0.192,0.074,0.000,0.000,0.015,0.294
L1_DoubleMu18er2p1,0.021,1,0.021,0.024,0.000,0.000,0.001,0.362
L1_DoubleMu22er2p1,0.021,1,0.021,0.024,0.000,0.000,0.001,0.366
L1_TripleMu0,1.301,1,1.301,0.192,0.000,0.000,0.547,0.115
L1_TripleMu3,0.259,1,0.259,0.086,0.000,0.000,0.052,0.147
L1_TripleMu_4_4_4,0.088,1,0.088,0.050,0.000,0.000,0.011,0.183
L1_TripleMu_5_0_0,0.487,1,0.487,0.118,0.000,0.000,0.124,0.122
L1_TripleMu_5_3_3,0.160,1,0.160,0.067,0.000,0.000,0.019,0.153
L1_TripleMu_5_5_3,0.104,1,0.104,0.054,0.000,0.000,0.011,0.174
L1_QuadMu0,0.046,0,0.000,0.000,0.000,0.000,0.000,0.070
L1_SingleEG5,3786.241,50000,0.074,0.046,0.074,0.046,0.074,0.371
L1_SingleEG10,591.028,7900,0.070,0.045,0.070,0.045,0.070,0.353
L1_SingleEG15,135.300,1800,0.069,0.044,0.069,0.044,0.069,0.346
L1_SingleEG18,42.228,0,0.000,0.000,0.000,0.000,0.000,0.333
L1_SingleEG24,14.901,1,14.901,0.650,1.920,0.233,4.340,0.349
L1_SingleEG26,11.490,1,11.490,0.571,0.000,0.000,2.033,0.347
L1_SingleEG28,8.732,1,8.732,0.498,0.000,0.000,1.096,0.347
L1_SingleEG30,6.815,1,6.815,0.440,0.000,0.000,0.634,0.345
L1_SingleEG32,5.196,1,5.196,0.384,0.000,0.000,0.363,0.343
L1_SingleEG34,4.284,1,4.284,0.349,0.000,0.000,0.247,0.341
L1_SingleEG36,3.431,1,3.431,0.312,0.000,0.000,0.164,0.341
L1_SingleEG38,2.894,1,2.894,0.286,0.000,0.000,0.118,0.339
L1_SingleEG40,2.477,1,2.477,0.265,0.000,0.000,0.088,0.337
L1_SingleEG42,2.009,1,2.009,0.239,0.000,0.000,0.062,0.336
L1_SingleEG45,1.625,1,1.625,0.215,0.000,0.000,0.044,0.333
L1_SingleEG50,1.130,1,1.130,0.179,0.000,0.000,0.024,0.329
L1_SingleEG34er2p1,3.028,1,3.028,0.293,0.000,0.000,0.141,0.340
L1_SingleEG36er2p1,2.401,1,2.401,0.261,0.000,0.000,0.086,0.339
L1_SingleEG38er2p1,2.027,1,2.027,0.240,0.000,0.000,0.059,0.337
L1_SingleIsoEG18,10.212,1,10.212,0.538,0.292,0.091,2.341,0.412
L1_SingleIsoEG20,7.689,1,7.689,0.467,0.000,0.000,0.902,0.410
L1_SingleIsoEG22,6.115,1,6.115,0.416,0.000,0.000,0.452,0.396
L1_SingleIsoEG24,5.112,1,5.112,0.381,0.000,0.000,0.275,0.381
L1_SingleIsoEG26,4.478,1,4.478,0.356,0.000,0.000,0.203,0.369
L1_SingleIsoEG28,3.736,1,3.736,0.325,0.000,0.000,0.138,0.363
L1_SingleIsoEG30,3.350,1,3.350,0.308,0.000,0.000,0.108,0.358
L1_SingleIsoEG32,2.899,1,2.899,0.287,0.000,0.000,0.083,0.351
L1_SingleIsoEG34,2.609,1,2.609,0.272,0.000,0.000,0.070,0.347
L1_SingleIsoEG35,2.475,1,2.475,0.265,0.000,0.000,0.065,0.347
L1_SingleIsoEG36,2.320,1,2.320,0.256,0.000,0.000,0.059,0.345
L1_SingleIsoEG37,2.255,1,2.255,0.253,0.000,0.000,0.056,0.344
L1_SingleIsoEG38,2.160,1,2.160,0.247,0.000,0.000,0.053,0.343
L1_SingleIsoEG40,2.015,1,2.015,0.239,0.000,0.000,0.049,0.342
L1_SingleIsoEG18er2p1,7.246,1,7.246,0.453,0.000,0.000,1.498,0.362
L1_SingleIsoEG20er2p1,5.266,1,5.266,0.386,0.000,0.000,0.490,0.359
L1_SingleIsoEG22er2p1,4.298,1,4.298,0.349,0.000,0.000,0.264,0.349
L1_SingleIsoEG24er2p1,3.629,1,3.629,0.321,0.000,0.000,0.166,0.337
L1_SingleIsoEG26er2p1,3.215,1,3.215,0.302,0.000,0.000,0.126,0.328
L1_SingleIsoEG28er2p1,2.711,1,2.711,0.277,0.000,0.000,0.085,0.326
L1_SingleIsoEG30er2p1,2.473,1,2.473,0.265,0.000,0.000,0.069,0.325
L1_SingleIsoEG32er2p1,2.175,1,2.175,0.248,0.000,0.000,0.054,0.325
L1_SingleIsoEG33er2p1,2.056,1,2.056,0.241,0.000,0.000,0.049,0.325
L1_SingleIsoEG34er2p1,1.964,1,1.964,0.236,0.000,0.000,0.045,0.325
L1_SingleIsoEG35er2p1,1.868,1,1.868,0.230,0.000,0.000,0.042,0.326
L1_SingleIsoEG36er2p1,1.776,1,1.776,0.224,0.000,0.000,0.039,0.326
L1_SingleIsoEG38er2p1,1.673,1,1.673,0.218,0.000,0.000,0.035,0.328
L1_SingleIsoEG40er2p1,1.564,1,1.564,0.211,0.000,0.000,0.032,0.328
L1_IsoEG33_Mt40,2.237,1,2.237,0.252,0.000,0.000,0.060,0.349
L1_IsoEG33_Mt44,2.194,1,2.194,0.249,0.000,0.000,0.059,0.349
L1_IsoEG33_Mt48,2.105,1,2.105,0.244,0.000,0.000,0.057,0.347
L1_DoubleEG_15_10,7.287,0,0.000,0.000,0.000,0.000,0.000,0.218
L1_DoubleEG_18_17,0.801,1,0.801,0.151,0.091,0.051,0.183,0.321
L1_DoubleEG_20_18,0.562,1,0.562,0.126,0.000,0.000,0.057,0.342
L1_DoubleEG_22_10,2.307,1,2.307,0.256,0.071,0.045,0.389,0.280
L1_DoubleEG_22_12,1.686,1,1.686,0.219,0.000,0.000,0.195,0.296
L1_DoubleEG_22_15,0.954,1,0.954,0.164,0.000,0.000,0.091,0.317
L1_DoubleEG_23_10,2.101,1,2.101,0.244,0.000,0.000,0.260,0.282
L1_DoubleEG_24_17,0.514,1,0.514,0.121,0.000,0.000,0.031,0.342
L1_DoubleEG_25_12,1.307,1,1.307,0.193,0.000,0.000,0.097,0.303
L1_DoubleEG_25_13,1.049,1,1.049,0.172,0.000,0.000,0.073,0.308
L1_DoubleEG_25_14,0.828,1,0.828,0.153,0.000,0.000,0.052,0.314
L1_DoubleLooseIsoEG22er2p1,0.040,1,0.040,0.034,0.000,0.000,0.000,0.349
L1_DoubleLooseIsoEG24er2p1,0.040,1,0.040,0.034,0.000,0.000,0.000,0.354
L1_TripleEG_14_10_8,1.021,1,1.021,0.170,0.601,0.131,0.706,0.142
L1_TripleEG_18_17_8,0.149,1,0.149,0.065,0.000,0.000,0.021,0.228
L1_SingleTau20,2137.137,0,0.000,0.000,0.000,0.000,0.000,0.214
L1_SingleTau80er2p1,2.358,1,2.358,0.259,0.020,0.024,0.194,0.348
L1_SingleTau100er2p1,1.088,1,1.088,0.176,0.000,0.000,0.041,0.346
L1_SingleTau120er2p1,0.610,1,0.610,0.131,0.000,0.000,0.015,0.341
L1_SingleTau130er2p1,0.430,1,0.430,0.110,0.000,0.000,0.009,0.337
L1_SingleTau140er2p1,0.320,1,0.320,0.095,0.000,0.000,0.005,0.332
L1_DoubleTau50er2p1,1.995,1,1.995,0.238,0.000,0.000,0.179,0.352
L1_DoubleTau70er2p1,0.639,1,0.639,0.135,0.000,0.000,0.023,0.358
L1_DoubleIsoTau28er2p1,3.682,1,3.682,0.323,0.238,0.082,0.747,0.336
L1_DoubleIsoTau30er2p1,3.244,1,3.244,0.303,0.000,0.000,0.441,0.341
L1_DoubleIsoTau32er2p1,2.672,1,2.672,0.275,0.000,0.000,0.227,0.344
L1_DoubleIsoTau33er2p1,2.521,1,2.521,0.267,0.000,0.000,0.195,0.345
L1_DoubleIsoTau34er2p1,2.310,1,2.310,0.256,0.000,0.000,0.168,0.345
L1_DoubleIsoTau35er2p1,2.205,1,2.205,0.250,0.000,0.000,0.152,0.346
L1_DoubleIsoTau36er2p1,2.061,1,2.061,0.242,0.000,0.000,0.132,0.346
L1_DoubleIsoTau38er2p1,1.851,1,1.851,0.229,0.000,0.000,0.107,0.347
L1_SingleJet16,9026.296,0,0.000,0.000,0.000,0.000,0.000,0.410
L1_SingleJet20,5617.930,0,0.000,0.000,0.000,0.000,0.000,0.318
L1_SingleJet35,886.124,12000,0.068,0.044,0.068,0.044,0.068,0.200
L1_SingleJet60,97.866,1300,0.070,0.045,0.063,0.042,0.065,0.248
L1_SingleJet90,17.055,230,0.069,0.044,0.017,0.022,0.035,0.303
L1_SingleJet120,4.458,1,4.458,0.356,0.179,0.071,0.719,0.315
L1_SingleJet140,2.197,1,2.197,0.250,0.000,0.000,0.140,0.319
L1_SingleJet150,1.661,1,1.661,0.217,0.000,0.000,0.088,0.320
L1_SingleJet160,1.277,1,1.277,0.190,0.000,0.000,0.054,0.322
L1_SingleJet170,0.996,1,0.996,0.168,0.000,0.000,0.037,0.322
L1_SingleJet180,0.767,1,0.767,0.147,0.000,0.000,0.023,0.322
L1_SingleJet200,0.427,1,0.427,0.110,0.000,0.000,0.009,0.320
L1_SingleJet35_FWD,86.128,1150,0.074,0.046,0.066,0.043,0.069,0.090
L1_SingleJet60_FWD,10.168,135,0.073,0.045,0.053,0.039,0.061,0.171
L1_SingleJet90_FWD,1.268,1,1.268,0.190,0.225,0.080,0.570,0.220
L1_SingleJet120_FWD,0.232,1,0.232,0.081,0.000,0.000,0.034,0.234
L1_SingleJet35_HFp,27.827,0,0.000,0.000,0.000,0.000,0.000,0.171
L1_SingleJet35_HFm,20.262,0,0.000,0.000,0.000,0.000,0.000,0.175
L1_SingleJet60_HFp,3.134,0,0.000,0.000,0.000,0.000,0.000,0.223
L1_SingleJet60_HFm,2.302,0,0.000,0.000,0.000,0.000,0.000,0.225
L1_DoubleJet40er3p0,73.042,970,0.071,0.045,0.056,0.040,0.062,0.178
L1_DoubleJet50er3p0,34.733,0,0.000,0.000,0.000,0.000,0.000,0.253
L1_DoubleJet60er3p0,18.104,0,0.000,0.000,0.000,0.000,0.000,0.290
L1_DoubleJet80er3p0,5.476,1,5.476,0.394,0.744,0.145,1.526,0.313
L1_DoubleJet100er3p0,2.279,1,2.279,0.254,0.000,0.000,0.196,0.323
L1_DoubleJet112er3p0,1.417,1,1.417,0.200,0.000,0.000,0.081,0.327
L1_DoubleJet120er3p0,0.994,1,0.994,0.168,0.000,0.000,0.048,0.328
L1_TripleJet_84_68_48_VBF,2.135,0,0.000,0.000,0.000,0.000,0.000,0.252
L1_TripleJet_88_72_56_VBF,1.305,0,0.000,0.000,0.000,0.000,0.000,0.269
L1_TripleJet_92_76_64_VBF,0.849,0,0.000,0.000,0.000,0.000,0.000,0.282
L1_QuadJet40er3p0,0.339,1,0.339,0.098,0.146,0.064,0.205,0.022
L1_QuadJet50er3p0,0.419,1,0.419,0.109,0.000,0.000,0.070,0.157
L1_QuadJet60er3p0,0.151,1,0.151,0.065,0.000,0.000,0.007,0.242
L1_HTT120er,38.434,510,0.075,0.046,0.069,0.044,0.072,0.188
L1_HTT160er,15.631,210,0.070,0.044,0.029,0.029,0.044,0.205
L1_HTT200er,7.087,1,7.087,0.448,1.001,0.168,2.378,0.222
L1_HTT220er,5.072,1,5.072,0.379,0.000,0.000,0.933,0.231
L1_HTT240er,3.708,1,3.708,0.324,0.000,0.000,0.444,0.238
L1_HTT255er,2.846,1,2.846,0.284,0.000,0.000,0.240,0.244
L1_HTT270er,2.264,1,2.264,0.253,0.000,0.000,0.155,0.249
L1_HTT280er,1.925,1,1.925,0.234,0.000,0.000,0.112,0.252
L1_HTT300er,1.502,1,1.502,0.206,0.000,0.000,0.073,0.257
L1_HTT320er,1.255,1,1.255,0.189,0.000,0.000,0.054,0.264
L1_HTT340er,1.011,1,1.011,0.169,0.000,0.000,0.039,0.268
L1_HTT380er,0.692,1,0.692,0.140,0.000,0.000,0.022,0.277
L1_HTT400er,0.545,1,0.545,0.124,0.000,0.000,0.016,0.279
L1_HTT450er,0.385,1,0.385,0.104,0.000,0.000,0.008,0.283
L1_HTT500er,0.260,1,0.260,0.086,0.000,0.000,0.004,0.286
L1_ETM30,689.361,0,0.000,0.000,0.000,0.000,0.000,0.128
L1_ETM40,115.017,0,0.000,0.000,0.000,0.000,0.000,0.063
L1_ETM50,18.683,0,0.000,0.000,0.000,0.000,0.000,0.035
L1_ETM60,7.765,0,0.000,0.000,0.000,0.000,0.000,0.052
L1_ETM70,3.261,1,3.261,0.304,0.766,0.147,1.637,0.077
L1_ETM75,2.261,1,2.261,0.253,0.000,0.000,0.660,0.097
L1_ETM80,1.616,1,1.616,0.214,0.000,0.000,0.328,0.119
L1_ETM85,1.142,1,1.142,0.180,0.000,0.000,0.161,0.142
L1_ETM90,0.857,1,0.857,0.156,0.000,0.000,0.084,0.166
L1_ETM95,0.692,1,0.692,0.140,0.000,0.000,0.055,0.188
L1_ETM100,0.515,1,0.515,0.121,0.000,0.000,0.032,0.207
L1_ETM105,0.416,1,0.416,0.109,0.000,0.000,0.020,0.222
L1_ETM110,0.325,1,0.325,0.096,0.000,0.000,0.012,0.234
L1_ETM115,0.276,1,0.276,0.088,0.000,0.000,0.009,0.243
L1_ETM120,0.213,1,0.213,0.078,0.000,0.000,0.005,0.250
L1_ETM150,0.109,1,0.109,0.056,0.000,0.000,0.001,0.274
L1_ETMHF70,3.719,1,3.719,0.325,1.776,0.224,2.512,0.056
L1_ETMHF80,1.767,1,1.767,0.224,0.000,0.000,0.613,0.088
L1_ETMHF90,1.025,1,1.025,0.170,0.000,0.000,0.240,0.132
L1_ETMHF100,0.623,1,0.623,0.133,0.000,0.000,0.102,0.182
L1_ETMHF110,0.377,1,0.377,0.103,0.000,0.000,0.046,0.221
L1_ETMHF120,0.270,1,0.270,0.088,0.000,0.000,0.025,0.244
L1_ETMHF150,0.136,1,0.136,0.062,0.000,0.000,0.004,0.267
L1_SingleMuOpen_NotBptxOR,0.000,35,0.000,0.000,0.000,0.000,0.000,0.324
L1_SingleMuOpen_NotBptxOR_3BX,0.000,1,0.000,0.000,0.000,0.000,0.000,0.317
L1_SingleJet20er3p0_NotBptxOR,0.000,1000,0.000,0.000,0.000,0.000,0.000,0.330
L1_SingleJet20er3p0_NotBptxOR_3BX,0.000,0,0.000,0.000,0.000,0.000,0.000,0.335
L1_SingleJet43er3p0_NotBptxOR_3BX,0.000,1,0.000,0.000,0.000,0.000,0.000,0.356
L1_SingleJet46er3p0_NotBptxOR_3BX,0.000,1,0.000,0.000,0.000,0.000,0.000,0.363
L1_LooseIsoEG24er2p1_Jet26er3p0_dR_Min0p3,2.415,1,2.415,0.262,0.000,0.000,0.230,0.255
L1_LooseIsoEG26er2p1_Jet34er3p0_dR_Min0p3,1.683,1,1.683,0.218,0.000,0.000,0.084,0.274
L1_LooseIsoEG28er2p1_Jet34er3p0_dR_Min0p3,1.396,1,1.396,0.199,0.000,0.000,0.048,0.274
L1_LooseIsoEG30er2p1_Jet34er3p0_dR_Min0p3,1.341,1,1.341,0.195,0.000,0.000,0.042,0.282
L1_LooseIsoEG24er2p1_HTT100er,1.781,1,1.781,0.225,0.000,0.000,0.106,0.277
L1_LooseIsoEG26er2p1_HTT100er,1.580,1,1.580,0.212,0.000,0.000,0.055,0.281
L1_LooseIsoEG28er2p1_HTT100er,1.445,1,1.445,0.202,0.000,0.000,0.041,0.285
L1_LooseIsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,0.847,1,0.847,0.155,0.000,0.000,0.068,0.155
L1_Mu18_HTT100er,0.353,1,0.353,0.100,0.000,0.000,0.020,0.249
L1_Mu18_Jet24er3p0,1.447,1,1.447,0.203,0.000,0.000,0.150,0.210
L1_Mu20_EG17,0.088,1,0.088,0.050,0.000,0.000,0.003,0.311
L1_Mu23_EG10,0.158,1,0.158,0.067,0.000,0.000,0.008,0.242
L1_Mu23_LooseIsoEG10,0.090,1,0.090,0.050,0.000,0.000,0.005,0.227
L1_Mu5_EG23,0.377,1,0.377,0.103,0.008,0.015,0.061,0.266
L1_Mu5_LooseIsoEG20,0.243,1,0.243,0.083,0.000,0.000,0.033,0.260
L1_Mu7_EG23,0.248,1,0.248,0.084,0.000,0.000,0.030,0.291
L1_Mu7_LooseIsoEG20,0.177,1,0.177,0.071,0.000,0.000,0.018,0.284
L1_Mu7_LooseIsoEG23,0.121,1,0.121,0.058,0.000,0.000,0.006,0.284
L1_HTT250er_QuadJet_70_55_40_35_er2p5,0.884,1,0.884,0.158,0.000,0.000,0.074,0.181
L1_HTT280er_QuadJet_70_55_40_35_er2p5,0.665,1,0.665,0.137,0.000,0.000,0.040,0.189
L1_HTT300er_QuadJet_70_55_40_35_er2p5,0.570,1,0.570,0.127,0.000,0.000,0.030,0.197
L1_DoubleJet100er2p3_dEta_Max1p6,1.353,1,1.353,0.196,0.000,0.000,0.103,0.343
L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,0.504,1,0.504,0.120,0.070,0.044,0.149,0.274
L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,0.286,1,0.286,0.090,0.000,0.000,0.040,0.306
L1_IsoTau40er_ETM80,0.825,1,0.825,0.153,0.000,0.000,0.074,0.242
L1_IsoTau40er_ETM85,0.682,1,0.682,0.139,0.000,0.000,0.051,0.245
L1_IsoTau40er_ETM90,0.529,1,0.529,0.122,0.000,0.000,0.025,0.249
L1_IsoTau40er_ETM95,0.437,1,0.437,0.111,0.000,0.000,0.018,0.252
L1_IsoTau40er_ETM100,0.363,1,0.363,0.101,0.000,0.000,0.013,0.256
L1_IsoTau40er_ETM105,0.301,1,0.301,0.092,0.000,0.000,0.008,0.259
L1_IsoTau40er_ETM110,0.253,1,0.253,0.085,0.000,0.000,0.006,0.262
L1_IsoTau40er_ETM115,0.232,1,0.232,0.081,0.000,0.000,0.005,0.264
L1_IsoTau40er_ETM120,0.203,1,0.203,0.076,0.000,0.000,0.004,0.265
L1_IsoTau40er_ETMHF80,0.448,1,0.448,0.113,0.000,0.000,0.040,0.200
L1_IsoTau40er_ETMHF90,0.295,1,0.295,0.091,0.000,0.000,0.011,0.212
L1_IsoTau40er_ETMHF100,0.240,1,0.240,0.083,0.000,0.000,0.007,0.229
L1_IsoTau40er_ETMHF110,0.165,1,0.165,0.068,0.000,0.000,0.003,0.243
L1_IsoTau40er_ETMHF120,0.150,1,0.150,0.065,0.000,0.000,0.003,0.252
L1_Mu22er2p1_IsoTau40er2p1,0.128,1,0.128,0.060,0.000,0.000,0.003,0.346
L1_QuadJet36er3p0_IsoTau52er2p1,0.623,1,0.623,0.133,0.011,0.017,0.060,0.186
L1_ETM80_Jet60_dPhi_Min0p4,1.487,1,1.487,0.205,0.000,0.000,0.233,0.177
L1_ETM90_Jet60_dPhi_Min0p4,0.842,1,0.842,0.155,0.000,0.000,0.070,0.198
L1_ETM100_Jet60_dPhi_Min0p4,0.520,1,0.520,0.121,0.000,0.000,0.031,0.221
L1_ETM110_Jet60_dPhi_Min0p4,0.311,1,0.311,0.094,0.000,0.000,0.010,0.238
L1_DoubleJet60er3p0_ETM70,0.639,1,0.639,0.135,0.000,0.000,0.099,0.198
L1_DoubleJet60er3p0_ETM80,0.335,1,0.335,0.097,0.000,0.000,0.025,0.207
L1_DoubleJet60er3p0_ETM90,0.207,1,0.207,0.077,0.000,0.000,0.010,0.221
L1_DoubleJet60er3p0_ETM100,0.134,1,0.134,0.062,0.000,0.000,0.005,0.237
L1_DoubleEG_LooseIso23_10,0.896,1,0.896,0.159,0.000,0.000,0.064,0.272
L1_DoubleEG_LooseIso24_10,0.818,1,0.818,0.152,0.000,0.000,0.050,0.275
L1_TripleEG_LooseIso20_10_5,0.457,1,0.457,0.114,0.055,0.039,0.107,0.175
L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,1.265,1,1.265,0.189,0.150,0.065,0.384,0.182
L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,0.914,1,0.914,0.161,0.000,0.000,0.125,0.202
L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,0.831,1,0.831,0.154,0.000,0.000,0.097,0.220
L1_DoubleJet_110_35_DoubleJet35_Mass_Min620,0.661,1,0.661,0.137,0.000,0.000,0.050,0.236
L1_DoubleJet_110_40_DoubleJet40_Mass_Min620,0.601,1,0.601,0.130,0.000,0.000,0.044,0.249
L1_DoubleJet_115_35_DoubleJet35_Mass_Min620,0.620,1,0.620,0.133,0.000,0.000,0.043,0.243
L1_DoubleJet_115_40_DoubleJet40_Mass_Min620,0.549,1,0.549,0.125,0.000,0.000,0.035,0.255
L1_DoubleJet30_Mass_Min400_Mu6,0.357,1,0.357,0.101,0.170,0.069,0.236,0.068
L1_DoubleJet30_Mass_Min400_Mu10,0.151,1,0.151,0.065,0.000,0.000,0.050,0.097
L1_LooseIsoEG18er2p1_IsoTau24er2p1_dR_Min0p3,1.015,1,1.015,0.170,0.069,0.044,0.185,0.306
L1_DoubleJet35_rmovlp_IsoTau45_Mass_Min450,0.246,0,0.000,0.000,0.000,0.000,0.000,0.136
L1_LooseIsoEG20er2p1_IsoTau25er2p1_dR_Min0p3,0.792,1,0.792,0.150,0.000,0.000,0.068,0.321
L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,0.666,1,0.666,0.137,0.000,0.000,0.027,0.326
L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,0.581,1,0.581,0.128,0.000,0.000,0.020,0.330
L1_Mu16er2p1_Tau20er2p1,1.352,1,1.352,0.196,0.000,0.000,0.157,0.259
L1_Mu16er2p1_Tau24er2p1,0.723,1,0.723,0.143,0.000,0.000,0.057,0.311
L1_Mu18er2p1_Tau20er2p1,0.985,1,0.985,0.167,0.000,0.000,0.076,0.261
L1_Mu18er2p1_Tau24er2p1,0.560,1,0.560,0.126,0.000,0.000,0.030,0.313
L1_Mu22er2p1_Tau50er2p1,0.099,1,0.099,0.053,0.000,0.000,0.002,0.351
L1_Mu22er2p1_Tau70er2p1,0.070,1,0.070,0.045,0.000,0.000,0.001,0.354
L1_Mu18er2p1_IsoTau26er2p1,0.260,1,0.260,0.086,0.000,0.000,0.010,0.328
L1_Mu20er2p1_IsoTau26er2p1,0.215,1,0.215,0.078,0.000,0.000,0.006,0.329
L1_Mu22er2p1_IsoTau28er2p1,0.181,1,0.181,0.072,0.000,0.000,0.005,0.336
L1_Mu22er2p1_IsoTau30er2p1,0.163,1,0.163,0.068,0.000,0.000,0.004,0.339
L1_Mu22er2p1_IsoTau32er2p1,0.155,1,0.155,0.066,0.000,0.000,0.003,0.342
L1_Mu22er2p1_IsoTau33er2p1,0.155,1,0.155,0.066,0.000,0.000,0.003,0.343
L1_Mu22er2p1_IsoTau34er2p1,0.146,1,0.146,0.064,0.000,0.000,0.003,0.343
L1_Mu22er2p1_IsoTau35er2p1,0.146,1,0.146,0.064,0.000,0.000,0.003,0.343
L1_Mu22er2p1_IsoTau36er2p1,0.146,1,0.146,0.064,0.000,0.000,0.003,0.344
L1_Mu22er2p1_IsoTau38er2p1,0.147,1,0.147,0.065,0.000,0.000,0.003,0.345
L1_Mu6_HTT240er,0.192,1,0.192,0.074,0.000,0.000,0.012,0.234
L1_Mu6_HTT250er,0.167,1,0.167,0.069,0.000,0.000,0.010,0.235
L1_Mu15_HTT100er,0.450,1,0.450,0.113,0.000,0.000,0.036,0.244
L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0.258,1,0.258,0.086,0.095,0.052,0.162,0.038
L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,0.117,1,0.117,0.058,0.000,0.000,0.043,0.038
L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,0.059,1,0.059,0.041,0.000,0.000,0.017,0.045
L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,0.037,1,0.037,0.032,0.000,0.000,0.008,0.054
L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,0.016,1,0.016,0.021,0.000,0.000,0.003,0.069
L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,0.097,1,0.097,0.053,0.000,0.000,0.035,0.062
L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,0.055,1,0.055,0.040,0.000,0.000,0.016,0.065
L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,0.018,1,0.018,0.023,0.000,0.000,0.004,0.071
L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,0.012,1,0.012,0.019,0.000,0.000,0.003,0.087
