seed_name,unprescaled,prescale,prescaled,d_prescaled,unique,d_unique,proportional,weight
L1_Mu22er2p1_IsoTau38er2p1,0.361,1,0.361,0.049,0.000,0.000,0.023,1.000
L1_Mu6_HTT240er,1.899,1,1.899,0.113,0.154,0.032,0.595,1.000
L1_Mu6_HTT250er,1.564,1,1.564,0.102,0.000,0.000,0.403,1.000
L1_Mu15_HTT100er,2.955,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,44.061,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,23.391,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,11.558,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,5.294,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,2.353,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,8.410,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,4.579,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,2.326,1,2.326,0.125,0.876,0.077,1.370,1.000
L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1.136,1,1.136,0.087,0.000,0.000,0.400,1.000
L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,0.528,1,0.528,0.059,0.000,0.000,0.134,1.000
L1_DoubleMu3_SQ_HTT100er,6.712,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu3_SQ_HTT200er,1.003,1,1.003,0.082,0.120,0.028,0.300,1.000
L1_DoubleMu3_SQ_HTT220er,0.742,1,0.742,0.070,0.000,0.000,0.137,1.000
L1_DoubleMu3_SQ_HTT240er,0.555,1,0.555,0.061,0.000,0.000,0.076,1.000
L1_DoubleMu_15_5_SQ,0.902,1,0.902,0.078,0.134,0.030,0.255,1.000
L1_DoubleMu_15_7_SQ,0.508,1,0.508,0.058,0.000,0.000,0.069,1.000
L1_DoubleMu_15_7_SQ_Mass_Min4,0.294,1,0.294,0.044,0.000,0.000,0.038,1.000
L1_TripleMu3_SQ,2.126,1,2.126,0.119,0.501,0.058,0.920,1.000
L1_DoubleEG6_HTT240er,21.091,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleEG6_HTT250er,17.160,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleEG6_HTT270er,11.852,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleEG6_HTT300er,7.173,1,7.173,0.219,0.715,0.069,1.946,1.000
L1_DoubleEG8er2p6_HTT255er,7.287,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleEG8er2p6_HTT270er,5.468,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleEG8er2p6_HTT300er,3.363,1,3.363,0.150,0.000,0.000,0.631,1.000
L1_ETMHF70_Jet60_OR_DoubleJet30,231.854,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF75_Jet60_OR_DoubleJet30,152.537,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF80_Jet60_OR_DoubleJet30,100.468,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF85_Jet60_OR_DoubleJet30,66.656,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF90_Jet60_OR_DoubleJet30,43.967,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF95_Jet60_OR_DoubleJet30,29.066,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF100_Jet60_OR_DoubleJet30,19.607,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF105_Jet60_OR_DoubleJet30,13.276,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF110_Jet60_OR_DoubleJet30,9.219,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF115_Jet60_OR_DoubleJet30,6.491,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF120_Jet60_OR_DoubleJet30,4.639,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF70_Jet60_OR_DiJet30woTT28,165.887,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF80_Jet60_OR_DiJet30woTT28,77.706,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF90_Jet60_OR_DiJet30woTT28,36.339,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF100_Jet60_OR_DiJet30woTT28,17.401,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF110_Jet60_OR_DiJet30woTT28,8.624,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF120_Jet60_OR_DiJet30woTT28,4.506,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,191.116,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,86.985,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,39.655,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,18.357,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,8.824,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu7_SQ_EG7,0.889,1,0.889,0.077,0.221,0.038,0.397,1.000
L1_ETMHF80_HTT60er,48.707,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF90_HTT60er,22.234,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF100_HTT60er,10.729,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETMHF110_HTT60er,5.442,1,5.442,0.191,0.789,0.073,1.592,1.000
L1_ETMHF120_HTT60er,2.868,1,2.868,0.138,0.000,0.000,0.340,1.000
L1_Mu3_Jet30er2p5,663.515,11000,0.060,0.020,0.053,0.019,0.056,1.000
L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,3.068,1,3.068,0.143,0.368,0.050,1.187,1.000
L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,1.818,1,1.818,0.110,0.582,0.062,0.980,1.000
L1_DoubleMu4_SQ_OS_dR_Max1p2,3.516,1,3.516,0.153,0.428,0.053,1.322,1.000
L1_DoubleMu5_SQ_OS_Mass7to18,1.177,1,1.177,0.089,0.140,0.031,0.471,1.000
L1_DoubleMu_20_2_SQ_Mass_Max20,0.722,1,0.722,0.069,0.067,0.021,0.203,1.000
L1_DoubleMu4_OS_EG12,1.290,1,1.290,0.093,0.468,0.056,0.707,1.000
L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,2.233,1,2.233,0.122,0.000,0.000,0.661,1.000
L1_DoubleMu4p5_SQ_OS_dR_Max1p2,2.019,1,2.019,0.116,0.000,0.000,0.551,1.000
L1_DoubleMu5_OS_EG12,0.435,1,0.435,0.054,0.000,0.000,0.110,1.000
L1_DoubleMu6_SQ_OS,1.604,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_TripleMu_5_3p5_2p5_DoubleMu_5_2p5_OS_Mass_5to17,1.197,1,1.197,0.089,0.094,0.025,0.337,1.000
L1_TripleMu_5_4_2p5_DoubleMu_5_2p5_OS_Mass_5to17,0.949,1,0.949,0.080,0.000,0.000,0.191,1.000
L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9,1.384,1,1.384,0.096,0.087,0.024,0.399,1.000
L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9,1.143,1,1.143,0.087,0.000,0.000,0.267,1.000
L1_DoubleMu8_SQ,1.003,1,1.003,0.082,0.180,0.035,0.371,1.000
L1_DoubleMu0_SQ,144.863,430,0.334,0.047,0.308,0.045,0.315,1.000
L1_DoubleMu0_SQ_OS,74.945,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu4p5_SQ,12.461,80,0.154,0.032,0.067,0.021,0.093,1.000
L1_DoubleMu4p5_SQ_OS,5.990,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu4p5er2p0_SQ_OS,4.419,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0er1p5_SQ_OS,7.267,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu4_SQ_OS,10.382,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu5_SQ_OS,3.576,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_TripleMu_5_3p5_2p5,2.701,55,0.047,0.018,0.007,0.007,0.016,1.000
L1_TripleMu0_OQ,43.051,1300,0.027,0.013,0.027,0.013,0.027,1.000
L1_TripleMu_5SQ_3SQ_0OQ,5.248,40,0.127,0.029,0.033,0.015,0.061,1.000
L1_Mu6_DoubleEG17,0.160,1,0.160,0.033,0.027,0.013,0.053,1.000
L1_DoubleMu7_EG7,1.056,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_IsolatedBunch,0.000,110,0.000,0.000,0.000,0.000,0.000,1.000
L1_FirstBunchInTrain,2624.895,269167,0.007,0.007,0.007,0.007,0.007,1.000
L1_FirstBunchAfterTrain,0.000,269167,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu5_EG15,13.791,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu5_EG20,3.891,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu5_LooseIsoEG18,2.226,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu12_EG10,5.421,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu20_EG10,1.558,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_MU20_EG15,0.455,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu20_LooseIsoEG6,2.514,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu6_HTT200er,3.610,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu8_HTT150er,4.880,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_EG25er2p1_HTT125er,15.489,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_EG27er2p1_HTT200er,5.341,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleJet60er3p0_ETM60,50.471,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_QuadJet36er3p0_Tau52,27.649,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETM75_Jet60_dPhi_Min0p4,71.455,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETM40,56.588,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETM55,17.093,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETM60,11.304,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETM65,7.467,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0_ETM70,4.960,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,3.724,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,84.123,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleEG6_HTT255er,15.783,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu0er1p4_dEta_Max1p8_OS,5.301,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_DoubleMu_10_0_dEta_Max1p8,8.517,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu6_DoubleEG10,3.383,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,122.455,2000,0.060,0.020,0.047,0.018,0.050,1.000
L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,7.467,60,0.120,0.028,0.087,0.024,0.098,1.000
L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,0.575,1,0.575,0.062,0.033,0.015,0.109,1.000
L1_SingleEG2_BptxAND,20668.794,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_SingleJet12_BptxAND,20633.718,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT40_BptxAND,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT50_BptxAND,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT60_BptxAND,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT70_BptxAND,20984.096,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT75_BptxAND,20984.096,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT80_BptxAND,20984.096,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT85_BptxAND,20984.090,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT90_BptxAND,20984.083,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT95_BptxAND,20984.056,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT100_BptxAND,20984.029,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ETT110_BptxAND,20983.829,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_MinimumBiasHF0_AND_BptxAND,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_MinimumBiasHF0_OR_BptxAND,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu10er2p1_ETM30,17.080,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_Mu14er2p1_ETM30,7.106,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_AlwaysTrue,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_NotBptxOR,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BptxXOR,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ZeroBias_copy,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_BeamGas_Ref1_VME,18359.208,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_BeamGas_Ref2_VME,18347.971,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_BeamGas_B1_VME,27.509,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_BeamGas_B2_VME,29.240,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_ZeroBias,20984.103,11863,1.765,0.109,1.765,0.109,1.765,1.000
L1_BptxPlus,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BptxMinus,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BptxOR,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_AND_Ref1_VME,18347.971,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_UnpairedBunchBptxPlus,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_UnpairedBunchBptxMinus,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_NotOR_VME,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_AND_Ref2_NIM,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_B1NotB2_NIM,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_B2NotB1_NIM,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_NotOR_NIM,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_AND_Ref3_VME,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_OR_Ref3_VME,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_RefAND_VME,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_FirstCollisionInOrbit,11.237,1103,0.007,0.007,0.007,0.007,0.007,1.000
L1_BPTX_AND_Ref4_VME,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_OR_Ref4_VME,18347.971,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_LastCollisionInTrain,2617.494,269167,0.007,0.007,0.007,0.007,0.007,1.000
L1_FirstCollisionInTrain,2636.132,269167,0.007,0.007,0.007,0.007,0.007,1.000
L1_BPTX_AND_NIM,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_B1_NIM,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_B2_NIM,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_BPTX_OR_NIM,20984.103,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_TOP120_DPHI1p570_3p142,13.744,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_TOP120_DPHI2p094_3p142,11.117,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_TOP120_DPHI2p618_3p142,6.598,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_TOP_DPHI2p618_3p142,10.449,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_er1p2_TOP120_DPHI1p570_3p142,1.076,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_er1p2_TOP120_DPHI2p094_3p142,1.497,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_er1p2_TOP120_DPHI2p618_3p142,0.535,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_er1p6_TOP120_DPHI1p570_3p142,2.955,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_er1p6_TOP120_DPHI2p094_3p142,2.433,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_er1p6_TOP120_DPHI2p618_3p142,1.457,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_er2p1_TOP120_DPHI1p570_3p142,8.637,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_er2p1_TOP120_DPHI2p094_3p142,7.033,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_3_er2p1_TOP120_DPHI2p618_3p142,4.064,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_SingleMu_3_TOP120_DPHI2p618_3p142,3.590,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142,0.254,190,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_SingleMu_3_er1p6_TOP120_DPHI2p618_3p142,0.782,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDC_SingleMu_3_er2p1_TOP120_DPHI2p618_3p142,2.273,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDCp1_3_TOP120_DPHI2p618_3p142,6.819,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDCp1_3_er1p2_TOP120_DPHI2p618_3p142,0.488,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDCp1_3_er1p6_TOP120_DPHI2p618_3p142,1.497,0,0.000,0.000,0.000,0.000,0.000,1.000
L1_CDCp1_3_er2p1_TOP120_DPHI2p618_3p142,4.245,0,0.000,0.000,0.000,0.000,0.000,1.000
# total [kHz]: 77.766 +- 0.721,,,,,,,,
# unique [kHz]: 25.804,,,,,,,,
# proportional [kHz]: 77.766,,,,,,,,
